comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mua khoảng number tháng ban_đầu xài chơi game mượt lắm về ôi_thôi thất_vọng bắt wifi yếu cập_nhật bản miui number chơi game lag giật hay ngắt wifi chán,2,22/12/2019,Negative,0,1,1
tốt tầm giá màn_hình to màn hd sắc nét pin ổn xài number ngày bán luôn ko đạt nhu_cầu,4,15/06/2020,Positive,2,1,1
máy xài ok chụp ảnh tốt cấm hơi tệ chút còn tốt lỡ bản miui number nó tuột bin kinh_khủng,5,20/11/2019,Negative,1,1,1
mua number tháng máy mượt chơi game đồ_họa cao nóng máy khoảng numberh hết pin hãng oppo hạn_chế sạc nhanh ko áp_dụng sạc dự_phòng ko chơi game bằng bàn_phím cơ tay chuột riêng,4,27/04/2020,Negative,0,1,1
tất_cả ok nhất pin trâu khó_chịu nhất bắt wifi kém dùng đến ngày thứ number thứ number bắt_đầu thỉnh_thoảng rớt mạng dù ngồi gần cục wifi lướt fb đến ngày thứ number tự_nhiên load bảng tin đc giờ dùng fb lite giờ youtube hay tải đứng,4,21/02/2020,Neutral,2,0,2
chọn iphone chấp_nhận chơi game mau hết pin cấu_hình mạnh hoạt_động quá trơn_tru bù xem film hay lướt facebook pin number plus thể xài nguyên ngày hoặc hơn,5,19/07/2019,Neutral,1,0,1
mình mới mua em ở tgdđ quỳnh côi tb máy pin trâu mình lướt web kiểu sáng đến chiều mất number pin đêm mất number pin sạc nhanh dù ko sạc nhanh nói_chung khá ưng_trừ khoảng cam ko mượt lắm còn ko chê bạn thùy_nv tư_vấn nhiệt_tình chu_đáo,5,9/6/2020,Positive,3,0,1
sản_phẩm tốt pin tốt màn_hình đẹp cấu_hình ok nhân_viên tư_vấn nhiệt_tình,5,14/08/2019,Positive,5,0,0
xóa_ảnh pin tuột khá nhanh thi_thoảng hiện đồng chữ đừng che phần tai_nghe,4,17/05/2020,Negative,0,0,3
mua number tuần cảm_giác máy chạy mượt êm cảm_biến vân tay nhận_diện khuôn_mặt nhạy camera chụp hình đẹp lắm camera chụp hình ban_đêm đẹp sáng xài wifi sóng quá tệ xem live stream hay youtube hay đứng thua numberg bực_mình sạc nhanh number tiếng mới đầy pin xài zalo facebook nọ cả ngày mới hết nói_chung ưng bụng lắm xài con,2,30/11/2019,Negative,1,2,2
chơi game mượt sạc nhanhpin trâunhân viên phục_vụ tận tìnhrất hài_lòng,5,31/07/2020,Positive,4,0,0
em mới mua điện_thoại vivo ynumber điện_thoại tốt mượt pin trâu chụp ảnh đẹp hơn điện_thoại giá rẻ giá phù_hợp lứa tuổi học_sinh,5,23/02/2020,Positive,4,0,0
máy việt nam ở việt nam sóng kém xem_xét mua sóng đt khu nhà yeu,3,18/03/2020,Negative,0,1,1
sp tốt cấu_hình mạnh chụp hình ok bạn nào còn đắn_đo dự mua luôn nhé tốt cực_kỳ luôn,5,6/4/2020,Positive,3,0,0
ai mình ko ạ máy mới mua gần number tuần máy dễ tụt pin quá đi mình đổi_mới máy hao pin mình ko chơi game xài lướt facebook chắc number ngày hết pin,4,3/6/2019,Negative,0,0,1
máy đầy numbertrieu numbermay cao_cấp cấu_hình tuyệt đẹp ngoại_hình bắt_mắt cam chụp hoàn_hảo moi góc_độ hãng đt mới chất_lượng khỏi chê hơi tiếc đèn flash tối may hoi nóng chạy tác vụ nặng pin hao hoi nhanh bật fun khắc_phục đk điểm chắc_chắn trở_thành thế_lực mới trong làng đt mình thích máy thỏa_mãn sử_dụng ủng_hộ reamel nhiệt_tình,5,1/8/2020,Positive,4,3,1
sp dùng ok tay khá nhạy_bén pin sử_dụng lâu_dài sắc nhanh camera chụp khá sắc nét chụp gần ko mờ,5,13/08/2020,Positive,4,0,0
sản_phẩm quá tệ vs tầm giá numbertr dùng quá lag khuyên mọi người k mua tầm giá mua vsmart live ngon hơn,1,19/05/2020,Negative,0,1,2
chip con yếu quá chơi liên_quân giật dễ sợ mới mua đc number ngày_giờ muốn đổi máy khác luôn,1,8/5/2020,Negative,0,0,1
tôi sử_dụng dt ssphải nói thật ss quá tệbỏ gần numbert mua mớisử_dụng dk hơn number tháng loạn cảm_ứngpin ko bềnnếu mọi người đọc dk bình_luận cân_nhắc muass chán,1,9/1/2020,Negative,1,0,4
nói_chung máy ngon giá tầm trung máy quá ok tui xài number tháng r hồi mua ở fpt ko hiểu sao thánh number sao,5,26/02/2020,Positive,1,1,0
sp tốt pin khoẻ chơi game mượt màcấu hình tốt chụp ảnh ok mình hài_lòng,5,22/02/2020,Positive,4,0,0
em mua đc hơn number tuần nói_chung máy tốt pin trâu chơi game ổn_định mượt ít giật lag loa khá lớn loa nằm đít khó cảm_nhận nghe nhạc chơi game xem yt chụp ảnh tốt chụp sáng k đẹp lắmpin trâu chơi hơn number ngày ms hết sạc gần number tiếng máy đầy pin khá đáng mua,5,27/11/2019,Positive,4,1,1
nhận_xét number ngày dùng máy ưu_điểm camera ok cảm_ứng mượt đa_nhiệm tốt màn_hình hiển_thị đẹp trọng_lượng máy cầm lâu nặng vs mõi tay khuyết_điểm vân tay chậm pin dc trâu lắm máy khá dài k cân_đối_mặt lưng nhựa bám nhìu mồ_hôi vân tay,3,24/04/2020,Positive,3,2,1
mọi người khentôi mua dùng chắn ko tưởng máy ảnhvô thất vọngko biết number tuần đổi ko,1,25/07/2020,Negative,0,0,1
sản_phẩm xài tốt mua ba tuần ko thấy lổi nói_chung đáng mua mấy người đánh_giá máy tệ quá,5,29/08/2019,Positive,1,0,0
sản_phẩm tuyệt thích nhất viên pin number mah xài tận number ngày mới hết chơi game bao mượt thôi luôn giá rẻ ai nói bắt wifi yếu riêng mình thấy bắt tốt lắm nhé,5,6/7/2020,Positive,5,0,0
mới mua đc number ngàynói chung máy ổnpubg chơi mượt ở đồ_hoạ trung bìnhchơi liên_tục number tiếng mất khoảng number pinpin cảm_giác tụt hơi nhanhnói chung chấp_nhận đcmua hôm number còn number,5,16/07/2019,Positive,2,1,1
dạo pin sao ấy nhỉ tuột nhanh hơn dù thời_gian sử_dụng tác vụ hoạt_động mới mua,4,6/3/2020,Negative,0,0,1
lần đầu xài sam sung a series thấy khá okchíp ko tốt lâu_dài ko biết nào nhân_viên phục_vụ tốt nhiệt_tình quá làm mình ngại,5,27/12/2019,Positive,2,0,1
máy thiết_kế dày nặng chụp ảnh tạm thôi còn thua number ss anumber loa ko hay lắm tạm chấp_nhận xem youtube ko đẹp còn thua cả nokia number rẻ_tiền còn thứ khác tốt trong tầm giá thích nhất nv dmx giao hàng tận mpko đi tới chỗ vui,4,12/1/2020,Negative,2,2,2
máy mua hai hôm thấy dùng ok lắm còn biết lâu sao dung_lượng pin hơi thấp,5,6/1/2020,Neutral,1,0,1
máy mới mua dc vài hôm thường_xuyên nhận vân tay pin nhất hết thất_vọng về sản_phẩm,3,22/06/2019,Negative,0,0,3
máy dùng ok mới mua cáh number ngày pị tạm máy chơi game chụp hình ok sản_phẩm đáng mua năm giá_cả hợp_lý,5,28/05/2018,Positive,4,1,0
xem fim hay youtube mờ camnumber chup ảnh xấu pin number sài ngang_ngửa pin number mua numbernăm tệ hơn máy jnumberpro minh dùng nhìu,1,1/7/2020,Negative,0,0,4
iphone number plus sao gọi điện đầu dây bên kia ko nghe đc mình nói hết nghe nhỏ ai trường_hợp giống mình ko,4,26/08/2019,Negative,0,0,1
nó khá tốt về giá chơi game nhẹ muotj game nặng ko chỉnh mã setting,5,18/03/2020,Neutral,1,2,0
number sao hàng việt loa nhỏ camera chụp ko đẹp nhờ mong thêm vài cập_nhật khắc_phục máy mượt nhân_viên tgdđ nhiệt_tình còn dễ_thương,5,19/03/2020,Neutral,2,0,2
tạm vân tay nhạy lắm camera kém ai dùng number tuần lỗi vân tay ạ,2,3/6/2020,Negative,0,1,2
sản_phẩm tồi thao_tác ứng_dụng giật lag máy_ảnh kém nghe gọi video call quá mờ pin sụt nhanh,1,6/1/2020,Negative,0,0,4
mua đc numberngày hay đơ treo màn_hình reset máy ko biết đổi máy khác ko còn ok nhân_viên nhiệt_tình,3,17/06/2020,Positive,2,0,1
mik xài samsung anumbers tốt ko biz mấy bn sao mik chs pubg vs free fire liên_quan ko vấn_đề j ht nha mượt ko chê âuko đơ ko lagmik ns thật number mấy bn đơ xin coi ram tràn ko đơ sử_dụng quá mức ko máy chơi êm lắm mn ạ sang_trọng tin mik ik samsung anumbers tốt pin trâu_bò mik xài r êm,5,20/11/2019,Positive,4,0,0
em mua number ngày dùng chán quá mở vân tay number phát đc number phát nhận_diện khuôn_mặt number phát dc number nc quá thất_vọng,1,12/7/2019,Negative,0,0,2
sản_phẩm ok mượt thiết_kế đẹp_mắt chất lưong sản_phẩm ok hàng chính hãng number giá_cả hợp_lý một sản_phẩm vâyh,4,4/6/2018,Positive,4,0,0
máy màu_sắc nhợt_nhạt phản_hồi chậmcam tàm tạmpin bt khuyên bạn cân_nhắc kỹ mua hàng thua xa con oppo,2,29/06/2020,Negative,0,2,3
uổng công chờ_đợi bản cập_nhật tháng number samsung anumber cập_nhật tình_trạng chơi game mướt hơn còn lỗi di_chuyển k còn loạn phím nhắn_tin cam chụp cải_thiện hơn mình mua đt chủ_yếu chơi game tuyệt_vời,5,20/05/2019,Positive,3,0,0
sang tuần dự_định mua giảm_giá mình chi tổng_bao_nhiêu tiền phân_vân về giá,4,13/08/2020,Neutral,0,1,0
mình mua dc gần nửa tháng điểm cộng pin trâuđánh liên_quân mượt ko lag sạc nhanh pin xài gần number ngày mới hết xem ytb hay lướt fb màu_sắc k đẹp ko sắc nét chụp hình tạm tầm giá k mong_đợi quá cao mình chủ_yếu cày game bạn nào nhu_cầu cao về chụp ảnh đẹp cân_nhắc_dt,5,8/5/2020,Neutral,2,3,1
cách nào trở_tiếng viêt k nhỉminh_chọn ngôn_ngữ l tiếng việt mapin tụt nhanh,4,1/8/2020,Negative,0,0,1
mới mua con trả_góp numberthang chuẩn góp tháng đầu j hết chơi game free fire chút đứng vô đứng tiếp xíu vanh ngoài ko vô trận ngày máy tải number trò nhiêu mới mua góp tháng đầu kiểu góp xong numberthang chắc đục máy quá,2,22/06/2019,Negative,0,0,2
ji ok tội ngoài_trời nắng chẳng nhìn thấy ji cả tăng độ sáng hết cỡ mới nhìn thấy chút_ít bực thôi,4,17/07/2019,Neutral,1,0,1
quá tuyệt_vời giá_cả phù_hợp number siêu phẩm tầm trung luôn_luôn đồng_hành ủng_hộ oppo,5,3/3/2020,Positive,3,0,0
chán con numbers thật sụ luôn gọi đi hay ai gọi tới đen xì màn_hình ko sáng chịu luôn máy thi_thoảng tự oat ngoài chán numbers thật luôn,5,16/06/2020,Negative,0,0,3
máy vivo ynumber pin lâuchạy mượtanh mượn dùng thử number ngày cảm_thấy tốtchụp hình thua oppo ảnh ảo diệucòn chip media tek pnumber chạy mạnh snapdragon nó chạy ít nóng dòng chip mỹ chạy mượtai biết mua máy nào chạy chip media tek ổnđiển hình còn oppofnumber numbergbnumbergb anh chạy chip helio media tek pnumber mượt nóng xài ngày_giờ quá tốt luônmua ở,5,25/11/2019,Positive,3,1,0
mua hôm mắt máy dùng ngon pin khủng máy mượt giá rẻ ít đối_thủ,5,18/03/2020,Positive,3,0,0
pin number tụt quá nhanh sử_dụng number tiếng tụt hết number pin sạc nhanh thật tụt pin nhanh k kém k biết đổi máy_k,3,24/01/2020,Neutral,0,1,0
thấy tự_ái nỡ đổi lỡ mua điện_thoại tồi_tệ nhất tôi muaso oppo chả sánh đc con anumbers giá hơn triệu,1,20/05/2020,Negative,0,0,2
máy sài number tuần pin sai trung_bình xiaomi pin về sao mới lâu cấu_hình chơi hero survival number người combo ko lag ok camera cậy đc đối mình thấy giá máy ok lun nhân_viên ở bạc liêu nhiệt_tình hết_mình hổ trợ khách mình cảm_thấy vui mua đồ ở thế_giới di_động,5,2/6/2019,Positive,4,1,0
mới mua chiều máy tụt pin quá mặc_dù pin tới numberm màng hình hơi đơ nói_chung ổn,2,15/06/2020,Negative,0,1,2
mới mua dc number ngày mình ko dùng nghe gọi lướt mạng nhắn_tin máy mượt camera nịnh mắt phù_hợp sống ảo ko rõ lắm camera ổn pin number ngày mới sạc numberg suốt ko nào xài,5,23/09/2019,Positive,3,0,0
mới mua về đánh game di_chuyển hay đứng cập_nhật đỡ hơn nhìu pin number mau hết,3,26/05/2019,Negative,0,0,2
chơi game liên_quân tệ quá còn khác ok ngon game choi k ổn chán quá h pàm sao,2,6/5/2020,Neutral,1,0,1
máy dùng chơi game ổn_áp hợp túi tiềnnhược điểm duy_nhất đôi phần cảm_ứng gần thỏ đơ nhậncó lẽ điểm trừ duy_nhất,5,20/02/2020,Positive,2,0,1
xài một thời_gian xuống mong_đợi camera đầu chán,1,12/11/2019,Negative,0,0,2
máy mượt pin trâu chiến game ngon đáng đồng_tiền camera chụp đẹp chụp bản đêm khá ok nói_chung quá ngon,5,5/2/2020,Positive,5,0,0
minh mua sản_phẩm tgdd lê đại hành phường number đà lạt nhân_viên tư_vấn tốt nhiệt_tình mình nhu_cầu chơi game xem youtube sản_phẩm đáp_ứng tốt chiến mạnh pin trâu,5,4/4/2020,Positive,3,0,0
màn_hình bật full tốichip chơi lq mượt cực_kì numberp hơi nóngdc pin number sạc nhanh number khoảng numberhnói chung ok,5,19/05/2020,Positive,2,1,1
sản_phẩm tốt dung_lượng pin lớn dùng đc ngày loa nghe to rõ đáp_ứng tốt,5,26/06/2019,Positive,3,0,0
máy mau tuột pin loa nhỏ lớn bật nhạc nghe ồ máy mới xài gần number tuần thất_vọng,1,18/03/2020,Negative,0,0,3
máy hay treo chat zalo đơ cảm_biến vân tay màn_hình kém,2,8/4/2020,Negative,0,0,2
mới mua đc number tuần về treo chữ samsung sao ạ ko lẽ bán lỗthất vọng quá,1,14/08/2020,Negative,0,0,2
gọi điện_thoại phản_hồi chậm lắm khoảng number hoặc number giậy mới gọi rat mong khắc_phục lổi nầy,3,25/04/2020,Negative,0,0,1
máy up bản mới nhất lỗi treo logo ko dc fastboot hay recovery tình_trạng cả number máy úp,3,10/7/2020,Negative,0,0,1
thấy anh_em đánh_giá thấy ham quá đi khong biết chip ngang chip snap nào,5,14/03/2020,Negative,0,0,0
máy xài đơ màng hình bấm k khoảng numberp ms trở bình_thường mua gần dc number tháng,3,16/01/2020,Negative,0,0,2
máy chơi liên_quân máy nóng k cầm nỗi luôn sao chơi dc cảm_thấy chán,2,23/10/2019,Negative,0,0,2
number ngày trải nghiệm về máy mình ưng_ý cấu_hình mượt chơi game ok pin trâu sạc nhanh mọi thứ về nó tuyệt về phần chụp ảnh hơi tệ chút bù mọi thứ khác ok,5,15/05/2020,Positive,3,0,1
mới đc number tháng chay number tgdđ trả_lời giúp ae ai cảnh_ngộ xin cách xử_lý ko xạc đêm ko dùng xạc nha ai đổi đc máy khác ko,4,18/10/2019,Negative,0,0,1
ưu_điểm máy dùng mượtcảm biến vân tay mở khóa khuôn_mặt nhạy pin trâu dùng xạc nóng máy khuyết_điểm mặt dễ bám dấu vân tay ốp loa ngòai ko sắc nét nghe loa tầu cải_thiện,4,13/12/2019,Positive,2,1,1
chụp ảnh tạm đượcchơi game ổn pin trâu khá ok nhân_viên tư_vấn tận_tình nói_chung đáng tầm giá,5,4/4/2020,Positive,5,1,0
thua về mọi mặc trong tầm giá mua đc number tháng đơ lag cam yếu chơi game yếu đc pin ok,1,18/04/2020,Negative,1,1,3
em ko hiểu sao điện_thoại dùng number tháng number bữa_nay tự tắt nguồn ạ,5,3/8/2020,Negative,0,0,1
máy mới mua về xài ổn_định nhân_viên nhiệt_tình khách_hàng thân_thiết giảm thêm number giá máy,5,26/07/2020,Positive,2,0,0
máy sử_dụng pin trâu tác vụ nhanh mượt ko chê,5,1/6/2020,Positive,2,0,0
trải nghiệm tôi tầm giá mọi thứ khá ok chút vấn_đề sạc pin nóng tôi mới mua vài giờ đồng_hồ,4,4/5/2020,Negative,1,1,1
máy chụp hình đẹp cá_nhân mình thấy hơi nóng lướt web pin đủ dùng tác vụ mượt,5,22/04/2019,Positive,3,0,1
lần đầu nhìn máy ấn_tượng về thiết_kế camera chụp đẹp đúng oppo chuyên camera tấm nào chụp đẹp pin sạc nhanh vooc sợ vấn_đề về pin mình ghét màn_hình khuyết_điểm đục lỗ giọt nước renonumber f làm tốt điểm cộng máy dùng tấm nền amoled màu_sắc rực_rỡ máy tác vụ khá mượt game tạm ổn nói_chung mình hài_lòng vố sản_phẩm,5,2/1/2020,Positive,6,0,0
mua hôm number hôm_nay ngày number mọi thứ okpin ngang_ngửa pin mấy hãng androi tầm numbermah sao mấy đứa trẩu chê nọ,5,4/9/2019,Positive,2,0,0
nhìn trung về chất_lượng sản_phẩm còn thua xa oppo trung quốc đung hay đơ thôi chót đại giờ samsung dùng khỏi lo,3,28/05/2020,Negative,0,0,3
giá hợp_lý cấu_hình tốt nhìn_chung hài_lòng về sản_phẩm mong vinsmart tiếp_tục sp cao_cấp hơn,5,16/03/2020,Positive,4,0,0
máy khá ngon trong tầm giá máy đc sử_dụng con chip khác mạnh hơn một_chút chơi game tốt hơn,5,7/8/2020,Positive,1,1,0
sản_phẩm giật chơi game gọi zalo đổi máy mới lỗi phần_mềm đề_nghị oppo cập_nhật phiên_bản mới vá_lỗi,1,22/03/2020,Negative,0,0,1
sp sử_dụng tốt hiệu_năng ổn chơi game mượt chụp ảnh đẹp pin trâu tóm sp tốt,5,25/02/2020,Positive,4,0,0
mẫu_mã đẹp lung_linh máy chạy cực nhanh mượt hơn con iphone numbers khóai nhất mở khóa bằng vân tay phía kiểu bỏ tay vô tự mở khóa thêm phần khóa ứng_dụng bằng vân tayvì app gmail zalo fb momo bảo_mật riêng_tư,5,13/05/2019,Positive,3,0,0
ai giống mình máy sài bình_thường hở xem phim lâu_lâu đơ hình tiếng chạy thế_nào ấy nhỉ,4,8/7/2020,Negative,0,0,1
sản_phẩm tốt ai chơi game mang number em về chơi nhé ngắn_gọn thế thôu,5,31/05/2020,Positive,2,0,0
mới mua xong máy đẹp nhân_viên nhiệt_tình máy mình xem phim nghe nhạc mượt cộng thêm pin dung_lượng cao mình thích camera chụp đẹp,5,8/3/2020,Positive,5,0,0
mình mua dt cũ xài tốt pin xuống lâu cám_ơn tgdd,4,17/09/2019,Positive,3,0,0
màn_hình sắc nét pin trâu chíp khoẻ hình_thức máy đẹp vivo snumber pro quá tuyệt_vời,5,21/04/2020,Positive,5,0,0
dùng hơn number tuần cảm_giác mọi thứ ok sóng_sánh hơi kémhay mất sóng cách nào khắc_phục ko qtv mong phản_hồi,3,21/04/2020,Neutral,1,0,1
biết mn sử_dụng nào mình thấy máy ok lắm mình number sao kém ở phần pin hơi thấp tất_cả ok,5,21/04/2020,Neutral,1,0,1
nhanh hao pin làm hao làm_sao hiển_thị thông_báo màn_hình khoá,5,21/04/2020,Negative,0,1,1
máy hoàn_thiện về mặt thiết_kế hiệu_năng chơi pubg tft mobile mượt sạc nhanh numberw đầu hơi nóng,5,21/04/2020,Positive,2,0,1
sài number tháng máy lâu_lâu máy đơwifi yếusóng yếuđang sài tự_nhiên đứng máy lnbấm nút nguồn mở mới sài đượcchán vãi,1,21/04/2020,Negative,0,0,3
ngon bổ rẻ trong tầm tiền ủng_hộ hàng việt cảm_ơn bác vượng lắm mong một ngày doanh_số vượt mặt hãng made in prc,5,21/04/2020,Positive,3,0,0
cảm_nhận gần number tháng sử_dụng máy oke về mọi mặt thiết_kế lẫn cấu_hình đặc_biệt sạc nhanh numberw sạc tới number tiếng máy đầy pinbin khoẻ chụp hình khỏi chê hỗ_trợ chụp đêm chụp chân_dung quay_phim siêu chậm mê cực chiến game khỏi nói chạy snap numberg ngon khỏi chê j màn_hình đẹp number đág máy ôg đg định mua máy tham_khảo mua dòng reno number nhév,5,21/04/2020,Positive,5,0,0
máy tầm tiền rẻ thiết_kế đẹp lắm mọi người ạ chip khoẻ lắm,5,21/04/2020,Positive,3,0,0
sạc numberhnumber tùy thôi đt number tổn_hại máy lắm máy chơi game tốt công_nhận đầu mk mua chiến lq thôi rủ_rê mk pubg đầu mk sợ nó ko vô đc game nó vượt ngoài mong tưởng mk vs tầm giá em nó trải nghiệm thế quá tuyệt_vời trải nghiệm number tháng mk,5,21/04/2020,Positive,1,0,0
máy dùng tới number tháng đả giật lác rồikhông hiểu sao mua ở thế thới di_động còn điện_thoại đểu v rẻ_tiền khác tưởng đâu dùng ngon ai_ngờ,2,21/04/2020,Negative,0,0,2
rom numbergb mua về chẳng tải dc mấy ứng_dụng gần đầy r sao phần_mềm máy chiếm gần numbergb,4,21/04/2020,Negative,0,0,1
quá thất_vọng xài unumber chuyển con thiết_kế màu đẹp hơn đơ xài loạn cảm_ứng,1,21/04/2020,Negative,1,0,3
mn cảm_thấy con oppo anumber mạng lướt web tốc_độ kém ko ở chỗ đông ng ý trong máy khác lướt đc bt,3,21/04/2020,Negative,0,0,1
máy mới mua hôm quaxài ngon lắma e ạtại mình hay chơi game ko kiện mua máy xịnthì con mình thấy ok lắm,5,21/04/2020,Positive,1,0,0
máy tầm giá quá ngon mn à ủng_hộ hàng vn nhiệt_tình đi mn ơi,5,21/04/2020,Positive,2,1,0
camera đẹp lắm game khỏi chê pin xài chơi game khá lâu sạc nhanh number tuần sử_dụng thấy ổn còn về ko biết thương_hiệu samsung mình hoàn_toàn tin_tưởng,5,21/04/2020,Positive,5,0,0
quá tuyệt_vời tôi thích dùng đt oppo pin trâu bộ_nhớ cao ram cao thoải mãi tải game chơi game,5,21/04/2020,Positive,4,0,0
cảm_ứng oknhưng ram numberghi ảochơi game lỗitôi mua ở thế_giới di_động máy vivo vnumber năm_ngoái giờ hết mới hết bảo_hành hỏng luônmong ac nào muốn mua vivo chơi game bỏ đi nhétất cả ram numberghi hay numberghi ảo,1,21/04/2020,Neutral,1,0,1
giá number triệu màn_hình fhd con chíp numberg quá đắt rồivới mức giá thid mua samsung snumber dùng tốt gơn hoặc iphone xs mới dùng chất_lượng hơn,2,21/04/2020,Negative,0,2,2
tôi mua thử sp mới vivo ynumber tgdd thật bất_ngờ ngoài mong_đợi máy tốt hiệu_năng ổn cảm_biến vân tay bên hông mới,4,21/04/2020,Positive,3,0,0
chụp ảnh lấy nét chậm dùng đc number tháng gọi nghe đc cố dùng number tháng máy đơ màn_hình vuốt ngờ tệ đến,1,21/04/2020,Negative,0,0,4
máy dùng ok bin sạc nhanh lâu hết xài đc number ngày lước mược nói_chung sài_ok,5,21/04/2020,Positive,3,0,0
máy dùng tốt em lỡ làm rơi vỡ màn_hình ở thế_giới di_động dịch_vụ ép kính ạ,5,21/04/2020,Positive,1,1,0
em hỏi cạnh number loa number cổng type c đúng k ạ sao em thấy number bê loa dùng thôi ạ,4,21/04/2020,Negative,0,0,0
mua xài bản xách tay hồng kôngchip snapdragon pin k trâu bằng note number nnumber xài number ngày ok hài_lòng,5,21/04/2020,Positive,2,0,0
sao number tháng sử_dụng thấy chip pnumber yếu hơn snap number chơi game cảm_thấy hơi lag,4,21/04/2020,Negative,0,0,2
ít tiền dùng loại ok lắm,5,21/04/2020,Positive,1,1,0
sài dt thấy nào ok vân tay hơi đụt tay đổ mồ_hôi max nhạy còn k bấm k ăn dc dán kính cường_lực numberk còn sài dc hết,5,21/04/2020,Negative,0,1,1
pin trâu chơi game mượt number chơi liên_quân numberp hết number sạc nhanh numberhnumberp đầy numberpin vân tay nhạy oke numberg ổn bất_wifi xa khoẻ vãi mọi thứ ổn tầm giá,5,21/04/2020,Positive,4,1,0
chạy antutu number điểm thật tuyệt một sản_phẩm rẻ điểm số cao,5,21/04/2020,Positive,2,0,0
number ngày sử dụngnhận xét máy mượtchụp hình tương_đối ổncó lỗi loa ấmmong bản cập_nhật lần cải_thiện loa ấm thêm,5,21/04/2020,Negative,1,1,1
nói thật kia điện_máy xanh đánh_giá tôi tin_tưởng hồi mua máy thấy điện_máy xanh đánh_giá ưng_ý quá nói nào viền kim_loại nào tốt nhất trong tầm giá mấy tháng thấy đánh_giá viền nhựa nói thật hồi tháng number mới nói tôi mua thật thất_vọng,1,21/04/2020,Negative,0,0,3
mới mua sạc nó hiện vòng_tròn sạc nhanh sài đc tầm number tháng bây_giờ nó mất tiêu sạc thông_thường còn đc sạc nhanh sao hay nó sạc nhanh mất vòng_tròn thôi,4,21/04/2020,Neutral,0,1,0
mua về hay lỗi sập nguồn nói chung phí tiền mua điện_thoại vinfat mua number tháng number lần sập nguồn màn_hình đi mất thời_gian,1,21/04/2020,Negative,0,0,2
reno number ứng_dụng ok chất_lượng ổn pin tiết_kiệm nói_chung hài_lòng oppo bây_giờ chổ đứng thị_trường xin chúc_mừng,5,21/04/2020,Positive,4,0,0
mẹ sử_dụng number ngày còn number pin chơi cod liên_quân một ván tuột number pin camera ổn mấy bạn cân_nhắc mua loa hay cấu_hình khỏi chê nói_chung ngon hàng việt_nam,5,21/04/2020,Positive,4,0,1
mình mua number cây máy mới bên tgdđ lỗi đổi_mới number cây máy lỗi giờ muốn đổi sang máy se number đặt chờ tận number hôm mình ở tphcm chờ lâu quá,1,21/04/2020,Negative,0,0,1
máy ok mà sao nhiều b ko hài_lòng nhỉ mượt_mà pin ok mình dùng iphone chyển dùng samsung thấy ko có gì khó_chịu cả máy cũng nhẹ,5,21/04/2020,Positive,4,0,0
máy đẹpcâu hình caochuẩn ko chínhnói chung tương_đối hàng việt nam chất_lượng,4,21/04/2020,Positive,3,1,0
dùng mượtsạc pin lâu kinhhơn numberh mới đầy pinnhân viên nhiệt tìnhthanh nông lạc thủy hoà_bình,4,21/04/2020,Positive,2,0,1
mua máy đầu nguyên seal loa rè pin tụt nhanh đổi máy mới tốt về tất_cả mọi thứ kiểu_dáng màu đẹp lướt êm pin tụt nhanh chắc dòng pin tụt nhanh,4,21/04/2020,Positive,3,0,2
đt ms mua number tháng lag quá chơi game lag văng cách nào khắc_phục ko ạ,3,21/04/2020,Negative,0,0,1
máy tệ rõ_ràng xài va bốn ứng_dụng cơ_bản báo đầy bộ_nhớ hết bảo_hành báo chết main nóng máy chơi game cảm_ứng chất tệ quá tệ,1,21/04/2020,Negative,0,0,3
hàng kém chất_lượng quá that vong sạc pin tự_động sụp nguồn mở kg luônsử_dụng mới numberthang,1,21/04/2020,Negative,0,0,2
minh ưng_ý sản_phẩm hợp giá tiền chụp hình đẹp cấu_hình mượt giới_thiệu bạn_bè,4,21/04/2020,Positive,4,0,0
sản_phẩm đẹp camera thời_thượng giá tgdd rẻ cấu_hình khủng màn_hình siêu đẹp,5,21/04/2020,Positive,5,0,0
hai thôi thất_vọng phù_hợp giá tiền mình bỏ muahai mươi mấy triệu ốp bằng nhựa,1,21/04/2020,Negative,0,0,3
sản_phẩm dùng ok máy dùng mượt thiết_kế mỏng loa to chụp ảnh sf đẹp bạn đêm chụp sáng pin lớn sạc nhanh dùng cả ngày cx kh sợ hết pin hơn nhờ tính_năng cử chạm tay dơ kh chạm màn_hình_thể lướt wed đc tiện,5,21/04/2020,Positive,6,0,0
máy nói_chung tốt chuông âm_thanh youtube âm tin nhắn hơi nhỏ,2,21/04/2020,Neutral,1,0,1
camera chước màu ko dc sắc nét mầu hỏi nhấtsém phim hdsoay mình hình ko dc nét làm mới đung nhug pin cug ko dc lâu làm,4,21/04/2020,Negative,0,0,3
dt xài okpin trâusạt nhanh hơn numberh full pin camera ổngame k lag nv tgdd hồng dan bạc_liêu tư_vấn nhiệt_tình number sao,5,21/04/2020,Positive,5,0,0
sản_phẩm tốt mua đt bạn hãy ưu_tiên vsmart hãng tiền hãng nghiên_cứu sản_phẩm tốt hơn,5,21/04/2020,Positive,2,0,0
mình mua dc number tháng nói_chung ngoại_hình cấu_hình máy ko chê dc xài mượt điểm yếu pin mình xài kỉ hao_hụt mất number pin xài dc number tháng giờ còn number,5,21/04/2020,Positive,2,0,1
