comment,n_star,date_time,label,positive_count,neutral_count,negative_count
con samsung dùng chán quá suốt dùng chơi game toàn lag lắp number sim thỉnh_thoảng mất sóng number sim pin tụt_dốc phanh mình mua con anumber con vsmart live việt nam con vsmart dùng ngon pin trâu hơn giá hơn numbertriệu samsung xem,1,10/3/2020,Negative,0,0,5
wifi bắt hơi yếu chơi liên_quân ko hiểu ngồi gần mạng lag kinh_khủng lấy máy khác đánh mượt dùng numberg ok chắc lỗi bắt wwiffi,4,25/01/2020,Negative,0,0,2
đề_nghị thế_giới di_động làm number bài review về lỗi xiaomi note numbers cách khắc_phục nhé tôi mua dc number tuần máy dính khá lỗi,5,2/5/2020,Negative,0,0,1
mới dùng đc number tuần sao hnay máy nhanh hết pin quá sáng đến tối chẳng đụng tới bao_nhiêu hết number lần,3,1/6/2020,Negative,0,0,1
mới mua về đc vài ngày mới ý màn_hình nháy_nháy làm mắt mình khó_chịu quá thất_vọng quá,1,25/05/2020,Negative,0,0,1
mua máy tối xài đến hôm_nay cảm_thấy ổn lâu_dài biết sao number sao nhân_viên phục_vụ tốt,4,25/06/2019,Positive,2,0,0
chắc có_lẽ làm cảm_ứng vân tay ở màn_hình để bằng các hãng khác chứ máy sam sung anumbers này number lần mở bằng vân tay thì được number lần còn number lần mở được,1,21/10/2019,Negative,0,0,1
fran ios đời iphone numbers đến nay ko đánh_giá number quá tuyệt_vời,5,18/11/2019,Positive,1,0,0
sản_phẩm lỗi cuộc_gọi lỗi game lag đơ máy loa nhỏvà khác,1,24/06/2020,Negative,0,0,2
màn_hình lớn lướt web xem phim thích pin dùng lâu tuy_nhiên ko cài ứng_dụng office ứng dụg lung_tung gây ko tương_thích gây nóng máy bất_thường âm_thanh nge to khá thích camera chụp ảnh khá ok tuy_nhiên dùng number thời_gian thấy bật màn_hình ko nhạy chờ mấy giây mới nhấn nhập văn_bản bàn_phím ko hiện,3,23/03/2020,Positive,4,1,0
mua realme cnumberi hơn number tuần chip mediatek helio gnumber ổn chơi pubg mobile giật lag kinh_khủng dù mạng tốt game ổn chơi tầm number phút dù ở đồ_hoạ thấp nhất giật lag out khỏi game,4,11/6/2020,Negative,0,0,1
thấy bạn reply lỗi nào đơ màn_hình nào pin tụt nhanh nào loạn cảm_ứng trãi nghiệm mi ẵm em về number ngày thấy mát đẹp trâu nhanh dự_tính mình đổi con khác no em nó quá quyến_rũ giảm thêm khách_hàng thân_thiện mua máy numberk quá khỏe_note mình boy camera ko chính khỏi bàn nhé ảnh nét căng,5,1/9/2019,Positive,5,0,0
máy mới mua sài tốt nhân_viên tư_vấn nhiệt_tình phong_cách chuyên_nghiệp máy_ảnh chụp đẹp giá_cả hợp_lí,5,26/07/2020,Positive,4,0,0
máy mượt mạng nhanh chụp hình đẹp máy nhanh nóng dùng numberg number phút dùng numberg máy number độ,3,21/06/2019,Positive,2,1,0
bluetooth quá tệ nghe ngắt_quãng mới mua number ngày thất_vọng quá,1,14/01/2020,Negative,0,0,2
máy ok hết xài tốt mua điện_máy xanh an nhơn bình định nói_chung mọi thứ ôke number sao lun nhân_viên phục_vụ ok,5,10/11/2019,Positive,2,0,0
ai_bảo pin tuột nhanh thế_nào nhỉ minh sạc number dùng cả ngày đến tối đi ngủ mới sạc,4,21/05/2019,Positive,1,0,0
mới mua number ngày trải nghiệm game liên_quân call of duty giật lap về pin ok sạc nhanh,4,6/5/2020,Positive,2,0,0
giá tốt trong tầm pin trâu cấu_hình ok một_số lỗi vặt number day sử_dụng thấy ổn mong nhà xiaomi khắc_phục máy ổn hơn,5,21/04/2020,Positive,3,1,0
thấy pin trâu lắm chơi game hay lướt fb nóng máy liệu cập_nhật trong phần cài_đặt hạn_chế nóng máy hao pin k ạ,3,28/03/2020,Negative,0,0,2
máy mua đc hơn number tháng thấy máy ngon trong tầm giá camera khỏi chê dung lương ram vs rom khủng dùng mượt chiến game,5,27/03/2020,Positive,4,1,0
xài mượt chơi free fire siêu xịn hợp gaming youtube mìnhnhớ mua,5,19/07/2020,Positive,2,0,0
máy khuyên thật dung chơi game nóng pin sụt nhanh trc dùng maxx number thấy quá nhanh cam xấu kinh_khủng cam numbermp thôi dùng gcam chụp đẹp mn viên nhựa nhìn kì mọi người mua củ sạc nhanh sạc nhanh sạc nóng dùng nóng chắc kính sóng bắt hoi kém s nói ko dìm mình fan mì,2,1/5/2019,Negative,0,0,5
camera chụp chất_lượng kém hình_ảnh toàn đỏ ngoài màn_hình thiên về màu đỏ,1,22/02/2020,Negative,0,0,2
sản_phẩm ok đáng tiếc phần mạng numberg íu gọi điện bằng messenger lag nói câu nào chụp hình tất_cả ok mạng numberg bắt thôi,3,26/02/2020,Positive,2,0,1
mới mua number tháng nhìn_chung máy xài ok cấu_hình ổn màng hình đẹp chụp hình ở mức khá tuy_nhiên chế_độ quay_phim chống rung máy làm tốt lắm hy_vọng đời phát_triển hơn,3,6/3/2020,Positive,3,1,0
em mua anumber đến nay number tháng e review camera máy chụp ảnh tốt ko nhòe game ff liên_quân e bật cấu_hình cao ko giật lag máy chạy mượt ổn tuy_nhiên cốc sạc nhanh numberw sạc khá lâu tầm numberhnumberh mới đầy,5,17/07/2020,Positive,2,0,1
sao hình numbergam numbergb mua numbergam numbergb thất_vọng ghê còn thứ ok hết,5,7/5/2020,Neutral,1,0,1
mua number tuần cảm_thấy ok sạc bao nhanh chiến game mượt liên_quân chỉnh pun cấu_hình hd pupg chiến bao chất chụp hình siêu nét phân khúc giá máy ok tiền nào nấy,5,18/07/2020,Positive,5,0,0
mình mua vsmart activenumber tầm number ngày nói_chung sử_dụng oke luôn pin sạc hơn number tiếng đầy sạc number sử_dụng tầm number tiếng thỉnh_thoảng lướt face đọc sách zalo k biết số tiếng gọi ít number ngày mình sạc tận number lần đi làm sạc number chiều về sạc number sử_dụng tới tối ngủ xem phim kéo xuống một vạch trắng sao tắt anh_chị nào hỗ_trợ hướng_dẫn em tắt ạ,5,11/7/2020,Negative,1,1,1
máy dùng tốtđẹp sang_trọng cấu_hình tốt nhân_viên viễn thôngmạo khêquảng ninh tư_vấn nhiệt tìnhvui tính,5,18/04/2019,Positive,4,0,0
điện_thoại thiết_kế đẹp nói_chung quá tuyệt tầm giá mọi tác vụ ổn khuyên mọi người mua,5,11/8/2020,Positive,2,1,0
cảm_thấy hài_lòng về sản_phẩm mới mua number ngày máy treo mấy lần thất_vọng về camera quảng_cáo hình chụp phóng lớn vỡ,3,3/1/2020,Positive,3,0,0
đt tốt nhân_viên tgdd nhiệt_tình ns chung ok tuy ko ghi_âm cuộc_gọi nhưg tốt,5,12/12/2019,Positive,2,1,0
mua đc number tuần đem đổi luôn con numbers dùng giật lag kinh_khủng ae chọn điện_thoại giá rẻ chọn con itel anlpha lite hơn numberk dùng ngon hơn con tác vụ cơ_bản quá giật lag,1,10/5/2020,Negative,0,0,3
máy dùng tốt pin trâu nhận_diện nhanh tội chơi game hơi yếu liên_quân giật nhẹ,4,16/06/2019,Positive,3,0,1
thời_gian đầu mượt xài vài tháng máy hay đơ đặc_biệt nhận_diện vân tay khuôn_mặt kém đòi_hỏi nhập mật_khẩu mới mở,1,20/04/2020,Negative,0,0,2
mình mới mua dc numberhum dùng sao đâu ta ngon ae cũ kêupin dùng bt thôi chơi game liên_tục lâu phết dùng bt cả ngày,5,23/04/2020,Positive,2,0,0
mua về sài hơn numbertháng thấy mọi thứ ok wed hay đứng tầm numbers mong đc khắc_phục sớm,4,23/07/2020,Neutral,1,0,1
giá hạt_dẻ nhận tiện_ích điện_thoại ít hao pin hơn bạn bật chế_độ hao pin thấp nói trâu_bò nhất ở phân khúc numbertr loa to phim_ảnh facebook trải nghiệm đa_nhiệm tốt lắm đáng mua,5,10/5/2020,Positive,4,1,0
máy ngon trog tầm giá fame mượt pin trâu đa_nhiệm mượt ai chê thấy ẻm ngon trog phân khúc đáng đồng_tiền tuyệt_vời,5,3/4/2020,Positive,3,1,0
mua xài cam number ma_sao gọi zalo hình_ảnh kém quá_chừng mờ câm_sao thua máy dòng đt cùi hồi_nửa,3,2/1/2020,Negative,0,0,1
em mới lấy con pro max numbergb mượt quá pin trâu dùng cả ngày numberh sáng tới numberh mạng numberg youtube tiktok facebookvv tối check number chụp ảnh quá loa khỏi nói dùng tất_cả app nào mượt delay em người dùng iphone bao_giờ giờ mới biết đúng tiền nào nấy,5,29/05/2020,Positive,5,1,0
mình mới mua đc number hôm ma_sao pin xạc đầy ko làm tự_nhiên number phút còn number nói_chung ngày xạc number lần ko biết pin lỗi ko chán thật,4,20/07/2020,Negative,0,0,1
tôi sài máy number tháng máy chạy ổn_định giật âm_thanh chất_lượng tính_năng hữu_ích cảm_ứng nhạy pin trâu_bò lắm ngày sạc đúng number lần giá tầm ngon trang thêm màn_hình super amoled quá ngon,5,9/2/2020,Positive,4,1,0
pin sạc nhanh rút sac tụt xuốn number nhanh biết máy nhẹ cầm ko quen,4,15/01/2020,Neutral,0,1,0
sáng nay mưa máy xong phục_vụ nhiệt_tình chs game tốt mưọt ko giậg lag cam bình thg pin châu mua,5,30/04/2020,Positive,4,1,0
dùng còn number pin sạc numberhnumber là đầy pin quá nhanh game thì full hd bao mượt luôn nha đặt bộ tai_nghe khá ok,5,9/2/2020,Positive,3,0,0
number con máy mang cảm_giác tuyệt_vời khác_biệt phần còn thế_giới d thiết_kế đẹp chắc_chắn cầm sướng dù dùng ốp pin cực trâu onl màn liên_tục numberh hỗn_hợp màn quá đẹp ít bám vân tay độ sáng cao bàn_phím vật_lý_tính_năng độc lạ tiện_ích loa to nghe ổn camera đủ sáng chả thua_kém con flagship nào tối hơi kém điểm trừ duy_nhất cấu_hình cao kể tầm snapnumber trở_ngon hơn,4,17/12/2019,Positive,5,0,1
mình mới mua number tuần cảm_thấy tất_cả ổn thắc_mắc tí bạn mình mượn máy chơi hiểu sao vân tay nó mở máy mình luôn ấy biết máy sao hay ạ,3,14/02/2020,Neutral,1,0,1
đôi anumber em nó tự khởi_động máy lỗi kh ạ nhìu lần ạ,4,20/04/2020,Negative,0,0,1
tầm giá redmi note number nhất phân khúc tốt trong ngoài rớt đất sợ bể rớt nước sợ hư kháng nước k đạt chuẩn công_bố pin tương_đối trâu đấy number trận liên_quân numberp khoảng number nói_chung tốt ai cân_nhắc mua mạnh_dạn nhé,5,22/07/2019,Positive,4,0,0
máy tốt chơi game khá mượt đáng tiền bỏ máy tầm trung sạc pin nhanh khỏi bàn nhiệt_độ thấp sạc nhanh trời tầm number ° mình sạc numberp đầy number á,5,3/8/2020,Positive,4,0,0
e mua con number plus đc number ngày hnay e thấy viền nó hở ạ mọi người e hỏi bh e tgdd đc đổi máy mới k ạ,2,10/4/2019,Negative,0,0,1
mình mua xongđẹpthời trangphong cáchcái smatphone tốt,5,18/03/2020,Positive,2,0,0
mik mới sử_dụng e nó thấy thiết_kế đẹp màn_hình rộng hiển_thị tốtcầm khá thoải_mái ko cấn taychỉ mở khóa bằng vân tay tích_hợp nút nguồn khiến cầm nắm sử_dụng hay chạm hjxhjc pin trâuhao chậm xạc nhanh cam đẹp bức ảnh lung_linh cấu_hình mạnh chiến tựa game nặng mượt nhân_viên bán hàng nhiệt_tình vui_vẻ,5,21/06/2020,Positive,6,0,1
kg chê cả dùng cug mượt lướt cug nhah game lq hay pug max mượt pin xài number ngày sạc number đến number lần dùng nhìu chơi game sạc nhìu cug chag sao nào ip xr hay numberplus xuống numbertr jog zầy mih đổi lun,5,3/6/2019,Neutral,1,0,1
mn nói sản_phẩm tốt chơi ff mượt pin dùng cả ngày âm_thanh cg tốt camera chụp cg đc giờ mình dùng sam vs ip bt về dòng sài thử xem sao,5,6/4/2020,Positive,5,0,0
điện_thoại tầm giá number quá ok chơi game khá mướt hài_lòng nói chúng giá number củ v con hàng chắc đứng đầu,5,4/12/2019,Positive,2,1,0
máy đẹp loa tạm bluetooth dùng tốt nghe gọi rõ_ràng pin sạc nhanh nhân_viên giao hàng_phục_vụ tốt,4,20/07/2019,Positive,4,0,0
mình dùng đc number tháng thấy ok k đơ lag mấy bạn nói đánh_giá khách_quan pin tốt camera tệ cảm_ứng mượt k dùng miếng dán màn_hình,4,1/1/2020,Positive,4,0,1
tất_cả ổn cảm_ứng vân tay sao nhạy lắmmấy lần mới mở máy,4,16/07/2019,Neutral,1,0,1
máy tốt ko chê đc ai chê xem tôi thấy khá ổn chiến game ngon nói_chung mình luôn samfan,5,22/05/2020,Positive,2,0,0
máy tốt pin trâu sạc nhanh giá_cả mik thấy rẻ hơn chất_lượng máy nói_chung phù_hợp vói cầu mik,5,13/09/2019,Positive,3,0,0
sản_phẩm sang_trọng pin sử_dụng lâu thiết_kế màn_hình to hình_ảnh sắc nét cấu_hình mạnh chạy nhanh chính_sách bảo_hành number năm tốt,5,18/07/2018,Positive,5,0,0
sản_phẩm điện_thoại mất sóng ức_chế nói bên kia ko nghe hay nói tự_dưng tắt cuộc_gọi bên kia ko nghe thấy bên mình nói,3,6/8/2020,Negative,0,0,1
máy đẹp kiểu_dáng trang_nhã máy chạy tốt chụp ảnh đẹp chất_lượng tuyệt_vời,5,17/11/2019,Positive,4,0,0
mình mới mua hôm number cảm_nhận máy xài khá ổn trong tầm giá pin trâu mình xài facebookinstagramyoutube chơi game number ngày hơn mới hết pinsạc nhanh numberh hơn đầymáy xài nóng đêm pin tụt number đáng_kể lắm nói_chung máy xài khá ổn học hay lướt web,5,21/07/2020,Positive,3,1,0
trong ảnh mặt lưng chữ redmi sao máy tui dòng chữ redmi by xiaomi dòng chữ nhỏ,5,1/3/2020,Neutral,0,1,0
mua xài đúng number năm hài_lòng số tiền bỏ mới android number pin ổn mới mua number sao,5,25/07/2020,Negative,1,1,1
dùng ok pin khỏe lỗi ảnh đẹp chống nước hài_lòng sp cu nhu_cầu mua hàng tiếp_tục mua hàng ở thế_giới di_động,5,25/10/2018,Positive,5,0,0
máy dán keo màn_hình đơ ko dáng dùng mượt pin ok nói_chung đừng dán màn_hình đừng dán cường_lực dùng ok,3,25/11/2019,Neutral,1,0,1
mới mua number ngàyxài ok pin ổn địnhgame ổntrong tầm giá numberk quá tốt đt à mình mua còn khuyến_mãi nha mua xong giá khuyên bạn còn con chơi game hơn con note number pro,5,10/2/2020,Positive,4,0,0
tôi mới mua ngày hôm_nay sản_phẩm đẹp giá tiền trong phân khúc phổ_thông nhìn cứng_cáp sang_trọng hiệu_năng sử_dụng tốt pin xài lâu,5,11/12/2019,Positive,3,1,0
máy xài tốt loa ngoài trong rõ bass trets ok chơi liên_quân ở tầm trung_bình pubg thế pin hơi thất_vọng tí_xíu camera tuyệt_vời camera k dc trung_thực lắm máy ứng_dụng kép vs gian thứ hai thật tốt hồng_ngoại chỉnh tv hòa khoảng thời_gian number tháng sử_dụng thấy ok,5,14/10/2019,Positive,2,2,1
máy tốt khá nhạy trong phân khúc giá numbertr pin khoẻ cảm_nét number sao bác nào chê em chịu,5,27/02/2020,Positive,4,1,0
lấy xong cách phục_vụ nhân_viên ở thegioididong tân quy quá tốt ũng hộ dài_dài hihi,5,2/11/2019,Positive,1,0,0
mình phân_vân giữa nokianumber ssnumbers cuối chọn máy anumbers máy ok mỏng đẹp nghe nhạc loa bình_thường chụp ảnh ok game mình chơi biết thế_nào hiện máy mượt mình ghét nhất vân tay kém pin k đc trâu sóng k đc tốt,3,12/12/2019,Positive,4,0,2
mình mua máy dc giảm numberk còn numberk vs giá máy ko đòi_hỏi hơn dc máy thiết_kế camera lòi ko op lưng mua ở ngoài ko phụ_kiện khá hiếm đay điểm_trừ,4,23/04/2020,Negative,1,0,2
máy mới mua về cách number ngày đứt màn_hình camera mờ đổi_mới vs mức giá numbertr mấy hk xứng,1,8/5/2020,Negative,0,1,3
mới nhận mua máy ngày number hàng mới về luôn máy cấu_hình đẹp màn_hình rõ nét thích sản_phẩm iphone number nàypin xài khoảng number ngày lướt facebook zalo tik tok ok xài màu trắng nhìn sang thật mấy ac nhân_viên tgdđ vui_vẻ tư_vấn nhiệt_tình mốt tgdđ mua tiếp,5,3/11/2019,Positive,6,0,0
tui xài con_thứ number cảm_thấy tốt máy đầu xài ngon pin hoi tụt tí con pin trâu hơnko ngon hơn cảm_mờ dt chơi game thôi nhéai chơi game lq bupg loại mua về trải nghiệmrealms number cx chất_lượng ngang con xài tạm tháng hơi giật lag nhẹ realms number vivo unumber ae lựa_chọn chơi game,4,19/02/2020,Positive,2,1,1
cảm_thấy máy nhạy ổn ai sử dụg wifi bắt wifi kém numberg cug kém hơn sam sung hay oppo nhìu,5,1/8/2019,Positive,1,0,0
điện_thoại sài quá tốt đầu xem đánh_giá thấy tệ qá mua về khiến e quá ưa_thích nó lun đt sài mượt pin trâu bòmn yên_tâm mua nó nha,5,27/06/2020,Positive,3,0,0
mình thích nhất cảm_biến khuôn_mặt máy cầm điện_thoại máy tự mở khóa về pin nhu_cầu sử_dụng mình nghe gọi lướt web chơi game pin dùng trung_bình number ngày máy chạy mượt bắt sóng wifi tốt camera chụp rõ khá đẹp camera đẹp kiểu hơi ảo diệu máy làm đa_nhiệm ổn,5,18/09/2019,Positive,3,1,0
mình thấy bạn đánh_giá kém về con a number mình liều_mình đi mua cách khoảng number tuần mình nhận_xét thấy xài ok tuy mở khóa vân tay va khuôn_mặt hơi kém mình number sao nhân_viên tgdđ phục_vụ nhiệt_tình chu_đáo vui_vẻ,5,12/5/2020,Positive,2,0,1
một máy tuyệt_vời mọi thứ hoàn_hảo dùng number ngày ko vấn_đề hết hài_lòng ai định mua xúc đi còn ko đợi đợt giảm_giá mua đc,5,17/03/2020,Positive,1,0,0
máy sài ổn_định chụp hình đẹp nét sạc nhanh nói_chung hài_lòng mua number tháng sài ok hồi sài anumbers toàn lỗi đổi sang oppo sài thử sài_ok,5,13/02/2020,Positive,4,0,0
biết sao tôi thích hai chữ samsung làm ngày dùng jnumber prime ram numbergb đôi camera lag nghĩ ít ram thế xử_lý nỗi đành nay con anumbers tận numbergb mở máy_ảnh chờ nó hiện hồn mất numbers chụp tấm hình mất thêm numbers lấy ảnh báo máy_ảnh lỗi hệ_thống ui phản_hồi ơ kỳ mấy bạn hỗ_trợ kỹ_thuật support trong đừng nói mình câu mời anh_chị mang máy cửa_hàng bên kỹ_thuật kiểm_tra xử_lý mình nhé đơn_giản mình đánh_giá về sản_phẩm nó tệ tiếp trình bạn xử_lý vấn_đề,1,12/1/2020,Negative,0,0,4
cam chụp khẩu_độ tốtchụp auto xấu mờ trong kiện ban_đêm chức_năng khác nổi_bật tương_xứng giá tiền mình con cỡ number triệu ok,1,21/06/2020,Negative,0,0,3
mình mua máy ngày number mình cảm_nhân máy tương_đối pin tuột nhanh đủ sử_dụng trong ngày sạc khoảng number tiếng đầy máy khá mượt còn cảm_biến vân tay ổn camera chụp hình đẹp nét,4,25/11/2019,Positive,4,0,0
máy mới mua ở kinh_dương vương number lỗi tắt màn_hình khoảng numberh lỗi wifi truy_cập mặc_dù hiển_thị sòng đc hỗ_trợ đổi khác về lỗi thất_vọng thật dùng note number thấy ok mua tặng vợ xài đc ổn_định mai chắc ghé đổi tiếp nghi lô hàng ở chi_nhánh bình tân_lỗi,1,28/05/2020,Negative,0,0,3
máy giờ còn ram number gb mở mật_khẩu thôi mất number giây chip hãng lạ_lẫm nói_chung tệ giật lag kinh_khủng mua máy cũ xài ngon hơn,1,2/9/2019,Negative,0,0,2
mình mua con trắng siêu đẹp luônpin trâu_bò lắm sài đôi nóng máy tóm oke điểm number sản_phẩm,5,25/12/2019,Positive,3,0,1
dùng tháng sản_phẩm ô cê thấy lỗi tầm tiền dùng con,5,12/7/2019,Positive,1,1,0
sản_phẩm tốt tầm giá màu_sắc_đẹp pin khủng máy chạy mượt cầm pin tốt đáng mua,5,21/02/2020,Positive,4,1,0
nhu_cầu hàng ngày quá tốt nv thân_thiện nhiệt_tình,5,5/4/2020,Positive,2,0,0
cam chụp xấu k biết phần_mềm máy cao ảnh_hưởng đến cam hay ko thất_vọng cực_kỳ thất_vọng về cam ipnumber chụp còn xấu hơn ipnumbers cũ mình kể dây phone đánh base tệ nghe ko ấm bằng dây cũ numbers mình tóm hối_hận mua con,2,10/2/2020,Negative,0,0,3
đt giá khá ổn cảm_biến vân tay nhận_diện khuôn_mặt nhạy bắt wifi trâu xem youtube hình_ảnh ko đc rõ nét mặc_dù mạng wifi mạnh pin trâu_bò nhìn_chung hài_lòng,4,17/11/2019,Positive,3,1,1
mới mua number ngày xem video giật kinh_khủng ramnumberg khác gọi video âm_thanh rè,1,12/4/2020,Negative,0,0,2
thật khó hiểu dòng samsung đợt k riêng anumber sim number mất tín_hiệu sim number mạng tự_nhiên đứng đơ k bấm dc mới mua góp lãi liết luôn hơn numbertr xài nãn muốn phang luôn máy tường nghĩ đâu ngu thất_vọng gần number năm xài samsung,2,21/02/2020,Negative,0,1,3
mua hồi tháng number trúng dịp giảm numbertr quá ngon luôn xài đến nay máy ổn hiệu_năng dư mục_đích tội man o hơn dự_kiến hơi cấn update thiết_lập vân tay dễ lỗi ko thể thiết_lập hễ đến number giờ hết r tgdđ ko phát_hành bản up number,5,22/01/2020,Positive,2,1,1
tóm thua ipnumber dùng cảm_ứng thua xa camera khá hơn chút tầm giá ko đáng mua,1,23/05/2019,Negative,1,0,3
mới nhận máy chiều nay nhân_viên phục_vụ tốt máy khui hài_lòng,3,26/06/2020,Neutral,0,1,0
pin k yếu tụt nhanh dung_lượng number màn_hình chở về đa_nhiệm thường_xuyên lag,3,22/10/2019,Negative,0,0,2
máy mua tới hôm_nay number tuần y tự_nhiên dùng treo logo samsungnumber ngày treo number lầnđã đem nhờ kỹ_thuật kiểm tracập nhật phần mềmvề treo logoko biết gìko lẽ mới mua giờ bán lỗ,2,21/06/2020,Negative,0,0,1
mình dùng đc một tháng thấy hài_lòng thiết_kế vẹn hợp_lý pin cải_thiện đc mấy nhanh hết,3,26/12/2016,Positive,2,0,1
mới dùng thấy hiện_tượng gìcòn về biết mong_k,5,3/5/2020,Negative,0,0,0
con này pin trâu hơn notenumber dùng quá ngon mỗi cái sạc nhanh hơi lâu,5,31/07/2020,Positive,1,1,0
lần đầu trải nghiệm sản_phẩm realme mình cảm_thấy hài_lòng về chất_lượng sản_phẩm_giá túi_tiền chất_lượng ko thua sản_phẩm_giá cao hơn đáng tiền ủng_hộ realme dài_dài,5,21/04/2020,Positive,3,0,0
mới mua hai ngày cảm_nhận chung tốt tầm giá pin ổn dùng thoải_mái number ngày chơi game youtube camera ở mức chấp_nhận chơi game mượt sạc hơi ấm nhìn_chung tốt_số tiền mình bỏ,5,21/05/2019,Positive,3,2,0
máy sài ok mức giá numbertr cập_nhật xong hay vậynếu wifi hay numberg nhảy vô web liềnchỉ mình tắt vớihk ý sag màn_hình hoài,4,25/05/2020,Negative,1,1,1
sp khá ổn pin tạm thương_hiệu dâu đen cơ_chế bảo_mật trứ_danh snapnumber tầm giá next,1,3/7/2019,Positive,3,1,1
mình mua máy dùng number tháng ổn_định nóng máycầm taycamera cực nét nói_chung đáng đồng_tiền nhân_viên phục_vụ nhiệt_tình cẩm ơn thegioididong,5,10/10/2017,Positive,6,0,0
pin tụt quá nhanh numberh đêm đến numberh sáng mất number pin tắt tất_cả ứng_dụng sóng điện_thoại kém mở ứng_dụng chậm khởi_động máy chậm camera gọi video đen đc sáng,3,31/12/2019,Negative,0,0,3
máy mới dùng đúng number tháng cảm_ứng quá tệ máy đơ liên_tục dù ko cài game tgdd nói máy phần_mềm trả tgdd number sao,1,11/10/2019,Negative,0,0,2
mjk dùng joynumber thấy ok hỏi sao joynumber ko bản_năng cấp vosnumber android number qtv dòng vsmart nâng_cấp sao em joynumber thấy nào ko nâng_cấp ko,5,7/4/2020,Positive,1,0,0
mẫu thiết_kế đẹp mỏng nhẹ giá chăngsản phẩm nhìn đẹp mắtnhân_viên tư_vấn nhiệt chu đáohộ trợ khách hết mìnhcảm ơn cửa_hàng number tlnumber cảm_ơn bạn tư_vấn tên vinh,5,13/06/2020,Positive,3,0,0
minh mới mua vai hôm xài thấy sóng kém pin quá tệ mặc_dù xài ứng_dụng,2,21/01/2020,Negative,0,0,2
đt mua về xoài ngon pin trâu cammera chụp hình đẹp hề mấy bn khác cmt đáng tiền nhân_viên phục_vụ tạm dk,5,26/01/2020,Positive,4,1,0
cảm_ứng tệ sạc pin lâu đầy quá ko sạc nhanhmàn hình hd kém rỗ hối_hận mua con,1,1/10/2019,Negative,0,0,4
lần thò thụt camera kêu cành_cạch máy hỏng k hiểu cụ vsmart nghĩ vậynhu hãng khác nó kêu tít song đằng thụt hết xg cạch long ốc vít chán kinh,1,22/02/2020,Negative,0,0,2
em hỏi em sử_dụng oppo reno numberf thời_gian đầu sạc nhanh khoảng number tháng em thấy điện_thoại sạc nhanh_nửa em biết cục sạc hư hay tính_năng sạc nhanh sử_dụng number khoảng thời_gian thôi ạ,3,22/01/2020,Neutral,0,1,0
pin tụt hơi nhanh cam mờ cam rõ chơi game ok phù_hợp trog tầm giá,5,24/07/2019,Neutral,1,2,1
bên shop giao mình sản_phẩm còn nguyên seal phụ_kiện đầy_đủ trải nghiệm khá thích cầm tay hi_vọng dùng ổn vs mình ms dùng blackberry lần đầu thời_gian tìm_hiểu thêm,5,8/7/2020,Positive,3,0,0
sản_phẩm đẹp tốt mọi người mua nhân_viên nhiệt_tình pin khựng máy chụp ảnh đẹp tiếc ko mặt khẩu vân tay,5,28/09/2019,Positive,4,1,1
cảm_ứng van tay nhạy ngón tay hơi lâu mới mở khóa đượcthua fnumber pro về pin,1,25/05/2020,Negative,0,0,2
mua đc number tháng trog tầm giá number củ con quá tuyệt đẹp hình_dáng đến cấu_hình dùng chả lỗi hết quá ok luôn còn bác nào chê tốt nhất lần bỏ thêm tiền mua con khác giá cao hơn xịn xò còn đến number củ chê chịu,5,21/02/2020,Positive,3,1,0
mới mua trải nghiệm thử number tuần tưởng ngon lắm ai dè loa thì nhỏ còn rè độ sáng thì chạy đc cấu_hình đẹp,2,26/07/2020,Negative,0,0,2
đúng hàng mỹ khác hiệu_năng lẫn trải nghiệm tuyệt_vời dù numbernam ko vấn_đề đối người sử_dụng giải_trí bình_thường ko chơi game nhé,4,2/5/2020,Positive,2,0,0
sản_phẩm sài ổn_định cao pin lâu ít bi treo máy hoạt_động mượt đặt biệt chụp hinh màu_sắc thực đẹp sản_phẩm thiết_kế nhìn đẹp va sang_trọng,4,23/10/2018,Positive,5,0,0
sản_phẩm tốt chơi game ngon cảm_thấy vui mik khuyên mọi người mua con nhak con pin trâu cam đẹp,5,21/02/2020,Positive,4,0,0
mn ko android number nhe mik r máy lag cực_kỳ khó_chịu người ko riêng mik,2,11/7/2020,Negative,0,0,1
mình thấy mọi người chê đủ thứ riêng mình xài mấy tháng cảm_nhận tuyệt hãng khác trong tầm giá nhu_cầu mình xài trung_bình con đáp_ứng quá ngon tác vụ thông_thường lướt wep xem youtube chụp ảnh chơi gametất cả mượt thời_lượng pin mình thấy ổn mức sáng trung_bình bạn thể xài trọn number ngày,5,24/05/2020,Positive,4,1,0
mới mua máy hôm quá tuyệt_vời mức giá nhân_viên tgdđ lịch xin cám_ơn,5,19/01/2020,Positive,2,1,0
sài tốt chụp ngoại trời siêu sắc nét đẹp number,5,24/03/2020,Positive,2,0,0
mới mua number ngày thấy màn_hình hiển_thị hơi kém cảm_thấy chán_nản,3,16/08/2020,Negative,0,0,2
ốp lưng cnumber vậysp tạm đc tầm giámình mua điện_máy xanhmáy sài_tdd,4,21/03/2020,Neutral,0,3,0
điện_thoại hơi nhanh hết pin chơi game mượt zalo facebook tất_cả ok sạc nhanh đầy pin camera xuất_sắc đêm giỏi lắm tụt number pin nói_chung tốt sử_dụng,5,30/01/2020,Positive,3,1,0
