comment,n_star,date_time,label
quảng_cáo hoài phiền khủng_khiếp luôn biết mua vivo chán còn vấn_đề còn tạm,2,26/05/2020,Negative
hông hiểu sao em sài 2 tháng ok hôm_nay mặc_dù em bật loa hết mức loa nhỏ đeo tai_nghe em thể nghe lớn hơn,5,3/4/2020,Neutral
tạm ổn mới mua bao mượt sài dc 2 tháng thấy hơi lag nhẹ éo biết 1 năm lag ntn chán thật biết thế mua k20 rùi,3,23/03/2020,Neutral
mới mua thấy 2 loa nghe thích chơi game mượt pin kém hơi nhanh nói_chung dùng thích,4,27/06/2020,Neutral
mới bán iphone xr mua iphone 11 xr pin trâu gặp 11 con trâu hơn đáng nâng_cấp túi_tiền,5,9/12/2019,Positive
phần_mềm tốt xử_lý nhanh màu đẹp h mình hài_lòng về sản_phẩm hợp mình,5,23/12/2016,Positive
máy khá tốt cắt_giảm vài tính_năng pin trâu sạc nhanh tầm 1h15p đầy sạc thường nhé cắt samsung pay bút dùng kiểu note 9 ko quẩy note 10 đầu mình nghĩ làm harry cây_bút nhwung ko đc màn_hình full hd khá ok 2k quá xuất_sắc mình mua 11tr990 khá bá đạo còn giờ quay về giá cũ bạn suy_tính cẩn_thận vân tay nhạy lắm mình khắc_phục 90,5,24/02/2020,Neutral
sản_phẩm dùng 1 sao nóng máy ai giải_thích giúp tớ vs gần cụm camera luôn á dùng đt nt pos tạm hộp nhé,3,8/8/2020,Negative
sài vài ngày máy hay nhảy camera dù k đụng tới pin tới 75 nói sạc đầy khởi_động máy sạc tiếp mới 100,4,28/04/2020,Negative
nói_chung 1 sản_phẩm tầm trung thế ko j chê cả nó quá tuyệt_vời ở phân khúc giá 6tr,5,4/2/2020,Positive
thật mua note 8 pro tui đợi_chờ note 9s ko biết chip set g90t tốt hạ tâm mua note 8 pro tui nhất_định mua ko tới note 9s thua_kém bất_smartphone khác kể_cả máy cao_cấp bạn ko phân_biệt nó đâu nó tốt nhất trong tầm giá,5,16/04/2020,Negative
chụp hình mờ quá ah sáng phóng to thua iphone 4 sản_phẩm mượt chụp hình tệ máy dấu_hiệu chậm tí dùng 3 tháng,1,21/03/2020,Negative
máy ổn sạc nhanh chơi liên_quân max cấu hìnhmỗi tội bắt sóng wifi sóng điện_thoại yếuvào phòng 1 máy redme 5 thường 2 cột sóng còn redmi note8 pro ko cột nào,4,3/4/2020,Positive
bảo_mật vân tay tệ luôn cài dc 24h k khớp mới mua máy dc 3 ngày hazi,1,17/09/2019,Negative
một đt quá tệ nhất pin mau hết quá rút sạc a10 mấy tiếng còn 92 pin trong a10 còn đủ 100 a10 dùng cả hơn 1năm còn a31 mới mua dc mấy ngày,1,6/6/2020,Negative
sao cũngn tốt má bin sao tuột nhanh đánh lquan sàin fiwin dc 4 tiếng còn 10 bin sao ak,1,12/2/2019,Neutral
mua máy 1 tháng cảm_nhận mọi thứ tốt 1 tôi cố thể nào thích nỗi mặt lưng khung viền vằng nhựa ngoài chê,4,1/4/2020,Neutral
xài tới tháng thứ 5 sạc phát_hiện sạc chập_chờn còn tất_cả tốt,3,9/3/2019,Neutral
mình mới mua hôm_nay cảm_nhận tốt nhân_viên tư_vấn nhiệt_tình vui_vẻ hài_lòng thegioididong ba tri,5,18/06/2020,Positive
quảng_cáo xuất_hiện quá làm_sao ko ah live xuất_hiện quảng_cáo,3,4/6/2020,Negative
thất_vọng note 9 promua 2 ngày gửi hãng bảo hànhpin hao nhanh loa nghe to_nhỏ hiệu_năng camera tương_xứng 64mb ai ý_định mua suy_nghĩ,1,16/06/2020,Negative
máy sài đc 1 tuần camera chụp hình thỳ đẹp chơi game tạm đc hợp vs tầm giá riêng viên pin thỳ mình cầm máy đi làm lấy xem giờ thôi đến chiều pin còn 50 đem cửa_hàng kt thỳ vẩn bình_thường,3,27/11/2019,Neutral
mua khoảng 4 tháng ban_đầu xài chơi game mượt lắm về ôi_thôi thất_vọng bắt wifi yếu cập_nhật bản miui 11 chơi game lag giật hay ngắt wifi chán,2,22/12/2019,Negative
tốt tầm giá màn_hình to màn hd sắc nét pin ổn xài 7 ngày bán luôn ko đạt nhu_cầu,4,15/06/2020,Positive
máy xài ok chụp ảnh tốt cấm hơi tệ chút còn tốt lỡ bản miui 11 nó tuột bin kinh_khủng,5,20/11/2019,Negative
mua 3 tháng máy mượt chơi game đồ_họa cao nóng máy khoảng 4h hết pin hãng oppo hạn_chế sạc nhanh ko áp_dụng sạc dự_phòng ko chơi game bằng bàn_phím cơ tay chuột riêng,4,27/04/2020,Negative
tất_cả ok nhất pin trâu khó_chịu nhất bắt wifi kém dùng đến ngày thứ 3 thứ 4 bắt_đầu thỉnh_thoảng rớt mạng dù ngồi gần cục wifi lướt fb đến ngày thứ 3 tự_nhiên load bảng tin đc giờ dùng fb lite giờ youtube hay tải đứng,4,21/02/2020,Neutral
chọn iphone chấp_nhận chơi game mau hết pin cấu_hình mạnh hoạt_động quá trơn_tru bù xem film hay lướt facebook pin 7 plus thể xài nguyên ngày hoặc hơn,5,19/07/2019,Neutral
mình mới mua em ở tgdđ quỳnh côi tb máy pin trâu mình lướt web kiểu sáng đến chiều mất 10 pin đêm mất 1 pin sạc nhanh dù ko sạc nhanh nói_chung khá ưng_trừ khoảng cam ko mượt lắm còn ko chê bạn thùy_nv tư_vấn nhiệt_tình chu_đáo,5,9/6/2020,Positive
sản_phẩm tốt pin tốt màn_hình đẹp cấu_hình ok nhân_viên tư_vấn nhiệt_tình,5,14/08/2019,Positive
xóa_ảnh pin tuột khá nhanh thi_thoảng hiện đồng chữ đừng che phần tai_nghe,4,17/05/2020,Negative
mua 1 tuần cảm_giác máy chạy mượt êm cảm_biến vân tay nhận_diện khuôn_mặt nhạy camera chụp hình đẹp lắm camera chụp hình ban_đêm đẹp sáng xài wifi sóng quá tệ xem live stream hay youtube hay đứng thua 3g bực_mình sạc nhanh 2 tiếng mới đầy pin xài zalo facebook nọ cả ngày mới hết nói_chung ưng bụng lắm xài con,2,30/11/2019,Negative
chơi game mượt sạc nhanhpin trâunhân viên phục_vụ tận tìnhrất hài_lòng,5,31/07/2020,Positive
em mới mua điện_thoại vivo y11 điện_thoại tốt mượt pin trâu chụp ảnh đẹp hơn điện_thoại giá rẻ giá phù_hợp lứa tuổi học_sinh,5,23/02/2020,Positive
máy việt nam ở việt nam sóng kém xem_xét mua sóng đt khu nhà yeu,3,18/03/2020,Negative
sp tốt cấu_hình mạnh chụp hình ok bạn nào còn đắn_đo dự mua luôn nhé tốt cực_kỳ luôn,5,6/4/2020,Positive
ai mình ko ạ máy mới mua gần 1 tuần máy dễ tụt pin quá đi mình đổi_mới máy hao pin mình ko chơi game xài lướt facebook chắc 1 ngày hết pin,4,3/6/2019,Negative
máy đầy 6trieu 1may cao_cấp cấu_hình tuyệt đẹp ngoại_hình bắt_mắt cam chụp hoàn_hảo moi góc_độ hãng đt mới chất_lượng khỏi chê hơi tiếc đèn flash tối may hoi nóng chạy tác vụ nặng pin hao hoi nhanh bật fun khắc_phục đk điểm chắc_chắn trở_thành thế_lực mới trong làng đt mình thích máy thỏa_mãn sử_dụng ủng_hộ reamel nhiệt_tình,5,1/8/2020,Positive
sp dùng ok tay khá nhạy_bén pin sử_dụng lâu_dài sắc nhanh camera chụp khá sắc nét chụp gần ko mờ,5,13/08/2020,Positive
sản_phẩm quá tệ vs tầm giá 3tr dùng quá lag khuyên mọi người k mua tầm giá mua vsmart live ngon hơn,1,19/05/2020,Negative
chip con yếu quá chơi liên_quân giật dễ sợ mới mua đc 3 ngày_giờ muốn đổi máy khác luôn,1,8/5/2020,Negative
tôi sử_dụng dt ssphải nói thật ss quá tệbỏ gần 7t mua mớisử_dụng dk hơn 1 tháng loạn cảm_ứngpin ko bềnnếu mọi người đọc dk bình_luận cân_nhắc muass chán,1,9/1/2020,Negative
nói_chung máy ngon giá tầm trung máy quá ok tui xài 2 tháng r hồi mua ở fpt ko hiểu sao thánh 1 sao,5,26/02/2020,Positive
sp tốt pin khoẻ chơi game mượt màcấu hình tốt chụp ảnh ok mình hài_lòng,5,22/02/2020,Positive
em mua đc hơn 1 tuần nói_chung máy tốt pin trâu chơi game ổn_định mượt ít giật lag loa khá lớn loa nằm đít khó cảm_nhận nghe nhạc chơi game xem yt chụp ảnh tốt chụp sáng k đẹp lắmpin trâu chơi hơn 1 ngày ms hết sạc gần 2 tiếng máy đầy pin khá đáng mua,5,27/11/2019,Positive
nhận_xét 3 ngày dùng máy ưu_điểm camera ok cảm_ứng mượt đa_nhiệm tốt màn_hình hiển_thị đẹp trọng_lượng máy cầm lâu nặng vs mõi tay khuyết_điểm vân tay chậm pin dc trâu lắm máy khá dài k cân_đối_mặt lưng nhựa bám nhìu mồ_hôi vân tay,3,24/04/2020,Positive
mọi người khentôi mua dùng chắn ko tưởng máy ảnhvô thất vọngko biết 1 tuần đổi ko,1,25/07/2020,Negative
sản_phẩm xài tốt mua ba tuần ko thấy lổi nói_chung đáng mua mấy người đánh_giá máy tệ quá,5,29/08/2019,Positive
sản_phẩm tuyệt thích nhất viên pin 5000 mah xài tận 2 ngày mới hết chơi game bao mượt thôi luôn giá rẻ ai nói bắt wifi yếu riêng mình mình thấy bắt tốt lắm nhé,5,6/7/2020,Positive
mới mua đc 2 ngàynói chung máy ổnpubg chơi mượt ở đồ_hoạ trung bìnhchơi liên_tục 5 tiếng mất khoảng 90 pinpin cảm_giác tụt hơi nhanhnói chung chấp_nhận đcmua hôm 147 còn 4250000,5,16/07/2019,Positive
dạo pin sao sao ấy nhỉ tuột nhanh hơn dù thời_gian sử_dụng tác vụ hoạt_động mới mua,4,6/3/2020,Negative
lần đầu xài sam sung a series thấy khá okchíp ko tốt lâu_dài ko biết nào nhân_viên phục_vụ tốt nhiệt_tình quá làm mình ngại,5,27/12/2019,Positive
máy thiết_kế dày nặng chụp ảnh tạm thôi còn thua 135 ss a10 loa ko hay lắm tạm chấp_nhận xem youtube ko đẹp còn thua cả nokia 22 rẻ_tiền còn thứ khác tốt trong tầm giá thích nhất nv dmx giao hàng tận mpko đi tới chỗ vui,4,12/1/2020,Negative
máy mua hai hôm thấy dùng ok lắm còn biết lâu sao dung_lượng pin hơi thấp,5,6/1/2020,Neutral
máy mới mua dc vài hôm thường_xuyên nhận vân tay pin nhất hết thất_vọng về sản_phẩm,3,22/06/2019,Negative
máy dùng ok mới mua cáh 6 ngày pị tạm máy chơi game chụp hình ok sản_phẩm đáng mua năm giá_cả hợp_lý,5,28/05/2018,Positive
xem fim hay youtube mờ cam48 chup ảnh xấu pin 5000 sài ngang_ngửa pin 3000 mua 3năm tệ hơn máy j7pro minh dùng nhìu,1,1/7/2020,Negative
iphone 7 plus sao gọi điện đầu dây bên kia ko nghe đc mình nói hết nghe nhỏ ai trường_hợp giống mình ko,4,26/08/2019,Negative
nó khá tốt về giá chơi game nhẹ muotj game nặng ko chỉnh mã setting,5,18/03/2020,Neutral
5 sao hàng việt loa nhỏ camera chụp ko đẹp nhờ mong thêm vài cập_nhật khắc_phục máy mượt nhân_viên tgdđ nhiệt_tình còn dễ_thương,5,19/03/2020,Neutral
tạm vân tay nhạy lắm camera kém ai dùng 1 tuần lỗi vân tay ạ,2,3/6/2020,Negative
sản_phẩm tồi thao_tác ứng_dụng giật lag máy_ảnh kém nghe gọi video call quá mờ pin sụt nhanh,1,6/1/2020,Negative
mua đc 27ngày hay đơ treo màn_hình reset máy ko biết đổi máy khác ko còn ok nhân_viên nhiệt_tình,3,17/06/2020,Positive
mik xài samsung a10s tốt ko biz mấy bn sao mik chs pubg vs free fire liên_quan ko vấn_đề j ht nha mượt ko chê âuko đơ ko lagmik ns thật 100 mấy bn đơ xin coi ram tràn ko đơ sử_dụng quá mức ko máy chơi êm lắm mn ạ sang_trọng tin mik ik samsung a10s tốt pin trâu_bò mik xài r êm,5,20/11/2019,Positive
em mua 2 ngày dùng chán quá mở vân tay 7 phát đc 1 phát nhận_diện khuôn_mặt 5 phát dc 1 nc quá thất_vọng,1,12/7/2019,Negative
sản_phẩm ok mượt thiết_kế đẹp_mắt chất lưong sản_phẩm ok hàng chính hãng 100 giá_cả hợp_lý một sản_phẩm vâyh,4,4/6/2018,Positive
máy màu_sắc nhợt_nhạt phản_hồi chậmcam tàm tạmpin bt khuyên bạn cân_nhắc kỹ mua hàng thua xa con oppo,2,29/06/2020,Negative
uổng công chờ_đợi bản cập_nhật tháng 5 samsung a70 cập_nhật tình_trạng chơi game mướt hơn còn lỗi di_chuyển k còn loạn phím nhắn_tin cam chụp cải_thiện hơn mình mua đt chủ_yếu chơi game tuyệt_vời,5,20/05/2019,Positive
sang tuần dự_định mua giảm_giá mình chi tổng_bao_nhiêu tiền phân_vân về giá,4,13/08/2020,Neutral
mình mua dc gần nửa tháng điểm cộng pin trâuđánh liên_quân mượt ko lag sạc nhanh pin xài gần 2 ngày mới hết xem ytb hay lướt fb màu_sắc k đẹp ko sắc nét chụp hình tạm tầm giá k mong_đợi quá cao mình chủ_yếu cày game bạn nào nhu_cầu cao về chụp ảnh đẹp cân_nhắc_dt,5,8/5/2020,Neutral
cách nào trở_tiếng viêt k nhỉminh_chọn ngôn_ngữ l tiếng việt mapin tụt nhanh,4,1/8/2020,Negative
mới mua con trả_góp 6thang chuẩn góp tháng đầu j hết chơi game free fire chút đứng vô đứng tiếp xíu vanh ngoài ko vô trận ngày máy tải 1 trò nhiêu mới mua góp tháng đầu kiểu góp xong 6thang chắc đục máy quá,2,22/06/2019,Negative
ji ok tội ngoài_trời nắng chẳng nhìn thấy ji cả tăng độ sáng hết cỡ mới nhìn thấy chút_ít bực thôi,4,17/07/2019,Neutral
quá tuyệt_vời giá_cả phù_hợp 1 siêu phẩm tầm trung luôn_luôn đồng_hành ủng_hộ oppo,5,3/3/2020,Positive
chán con 9s thật sụ luôn gọi đi hay ai gọi tới đen xì màn_hình ko sáng chịu luôn máy thi_thoảng tự oat ngoài chán 9s thật luôn,5,16/06/2020,Negative
máy vivo y19 pin lâuchạy mượtanh mượn dùng thử 2 ngày cảm_thấy tốtchụp hình thua oppo ảnh ảo diệucòn chip media tek p65 chạy mạnh snapdragon nó chạy ít nóng dòng chip mỹ chạy mượtai biết mua máy nào chạy chip media tek ổnđiển hình còn oppof7 128gb6gb anh chạy chip helio media tek p60 mượt nóng xài ngày_giờ quá tốt luônmua ở,5,25/11/2019,Positive
mua hôm mắt máy dùng ngon pin khủng máy mượt giá rẻ ít đối_thủ,5,18/03/2020,Positive
pin 4000 tụt quá nhanh sử_dụng 3 tiếng tụt hết 20 pin sạc nhanh thật tụt pin nhanh k kém k biết đổi máy_k,3,24/01/2020,Neutral
thấy tự_ái nỡ đổi lỡ mua điện_thoại tồi_tệ nhất tôi muaso oppo chả sánh đc con a3s giá hơn triệu,1,20/05/2020,Negative
máy sài 2 tuần pin sai trung_bình xiaomi pin về sao mới lâu cấu_hình chơi hero survival 20 người combo ko lag ok camera cậy đc đối mình mình thấy giá máy ok lun nhân_viên ở bạc liêu nhiệt_tình hết_mình hổ trợ khách mình cảm_thấy vui mua đồ ở thế_giới di_động,5,2/6/2019,Positive
mới mua chiều máy tụt pin quá mặc_dù pin tới 5000m màng hình hơi đơ nói_chung ổn,2,15/06/2020,Negative
mới mua dc 2 ngày mình ko dùng nghe gọi lướt mạng nhắn_tin máy mượt camera nịnh mắt phù_hợp sống ảo ko rõ lắm camera ổn pin 15 ngày mới sạc 4g suốt ko nào xài,5,23/09/2019,Positive
mới mua về đánh game di_chuyển hay đứng cập_nhật đỡ hơn nhìu pin 4500 mau hết,3,26/05/2019,Negative
chơi game liên_quân tệ quá còn khác ok ngon game choi k ổn chán quá h pàm sao,2,6/5/2020,Neutral
máy dùng chơi game ổn_áp hợp túi tiềnnhược điểm duy_nhất đôi phần cảm_ứng gần thỏ đơ nhậncó lẽ điểm trừ duy_nhất,5,20/02/2020,Positive
xài một thời_gian xuống mong_đợi camera đầu chán,1,12/11/2019,Negative
máy mượt pin trâu chiến game ngon đáng đồng_tiền camera chụp đẹp chụp bản đêm khá ok nói_chung quá ngon,5,5/2/2020,Positive
minh mua sản_phẩm tgdd lê đại hành phường 1 đà lạt nhân_viên tư_vấn tốt nhiệt_tình mình nhu_cầu chơi game xem youtube sản_phẩm đáp_ứng tốt chiến mạnh pin trâu,5,4/4/2020,Positive
màn_hình bật full tốichip chơi lq mượt cực_kì 30p hơi nóngdc pin 5000 sạc nhanh 20100 khoảng 2hnói chung ok,5,19/05/2020,Positive
sản_phẩm tốt dung_lượng pin lớn dùng đc ngày loa nghe to rõ đáp_ứng tốt,5,26/06/2019,Positive
máy mau tuột pin loa nhỏ lớn bật nhạc nghe ồ máy mới xài gần 2 tuần thất_vọng,1,18/03/2020,Negative
máy hay treo chat zalo đơ cảm_biến vân tay màn_hình kém,2,8/4/2020,Negative
mới mua đc 2 tuần về treo chữ samsung sao ạ ko lẽ bán lỗthất vọng quá,1,14/08/2020,Negative
gọi điện_thoại phản_hồi chậm lắm khoảng 5 hoặc 6 giậy mới gọi rat mong khắc_phục lổi nầy,3,25/04/2020,Negative
máy up bản mới nhất lỗi treo logo ko dc fastboot hay recovery tình_trạng cả 2 máy úp,3,10/7/2020,Negative
thấy anh_em đánh_giá thấy ham quá đi khong biết chip ngang chip snap nào,5,14/03/2020,Negative
máy xài đơ màng hình bấm k khoảng 5p ms trở bình_thường mua gần dc 1 tháng,3,16/01/2020,Negative
máy chơi liên_quân máy nóng k cầm nỗi luôn sao chơi dc cảm_thấy chán,2,23/10/2019,Negative
3 ngày trải nghiệm về máy mình ưng_ý cấu_hình mượt chơi game ok pin trâu sạc nhanh mọi thứ về nó tuyệt về phần chụp ảnh hơi tệ chút bù mọi thứ khác ok,5,15/05/2020,Positive
mới đc 1 tháng chay 2 tgdđ trả_lời giúp ae ai cảnh_ngộ xin cách xử_lý ko xạc đêm ko dùng xạc nha ai đổi đc máy khác ko,4,18/10/2019,Negative
ưu_điểm máy dùng mượtcảm biến vân tay mở khóa khuôn_mặt nhạy pin trâu dùng xạc nóng máy khuyết_điểm mặt dễ bám dấu vân tay ốp loa ngòai ko sắc nét nghe loa tầu cải_thiện,4,13/12/2019,Positive
chụp ảnh tạm đượcchơi game ổn pin trâu khá ok nhân_viên tư_vấn tận_tình nói_chung đáng tầm giá,5,4/4/2020,Positive
thua về mọi mặc trong tầm giá mua đc 4 tháng đơ lag cam yếu chơi game yếu đc pin ok,1,18/04/2020,Negative
em ko hiểu sao điện_thoại dùng 1 tháng 2 bữa_nay tự tắt nguồn ạ,5,3/8/2020,Negative
máy mới mua về xài ổn_định nhân_viên nhiệt_tình khách_hàng thân_thiết giảm thêm 15 giá máy,5,26/07/2020,Positive
máy sử_dụng pin trâu tác vụ nhanh mượt ko chê,5,1/6/2020,Positive
trải nghiệm tôi tầm giá mọi thứ khá ok chút vấn_đề sạc pin nóng tôi mới mua vài giờ đồng_hồ,4,4/5/2020,Negative
máy chụp hình đẹp cá_nhân mình thấy hơi nóng lướt web pin đủ dùng tác vụ mượt,5,22/04/2019,Positive
lần đầu nhìn máy ấn_tượng về thiết_kế camera chụp đẹp đúng oppo chuyên camera tấm nào chụp đẹp pin sạc nhanh vooc sợ vấn_đề về pin mình ghét màn_hình khuyết_điểm đục lỗ giọt nước reno2 f làm tốt điểm cộng máy dùng tấm nền amoled màu_sắc rực_rỡ máy tác vụ khá mượt game tạm ổn nói_chung mình hài_lòng vố sản_phẩm,5,2/1/2020,Positive
mua hôm 1382019 hôm_nay ngày 492019 mọi thứ okpin ngang_ngửa pin mấy hãng androi tầm 3000mah sao mấy đứa trẩu chê chê nọ,5,4/9/2019,Positive
nhìn trung về chất_lượng sản_phẩm còn thua xa oppo trung quốc đung hay đơ thôi chót đại giờ samsung dùng khỏi lo,3,28/05/2020,Negative
giá hợp_lý cấu_hình tốt nhìn_chung hài_lòng về sản_phẩm mong vinsmart tiếp_tục sp cao_cấp hơn,5,16/03/2020,Positive
máy khá ngon trong tầm giá máy đc sử_dụng con chip khác mạnh hơn một_chút chơi game tốt hơn,5,7/8/2020,Positive
sản_phẩm giật chơi game gọi zalo đổi máy mới lỗi phần_mềm đề_nghị oppo cập_nhật phiên_bản mới vá_lỗi,1,22/03/2020,Negative
sp sử_dụng tốt hiệu_năng ổn chơi game mượt chụp ảnh đẹp pin trâu tóm sp tốt,5,25/02/2020,Positive
mẫu_mã đẹp lung_linh máy chạy cực nhanh mượt hơn con iphone 6s khóai nhất mở khóa bằng vân tay phía kiểu bỏ tay vô tự mở khóa thêm phần khóa ứng_dụng bằng vân tayvì app gmail zalo fb momo bảo_mật riêng_tư,5,13/05/2019,Positive
ai giống mình máy sài bình_thường hở xem phim lâu_lâu đơ hình tiếng chạy thế_nào ấy nhỉ,4,8/7/2020,Negative
sản_phẩm tốt ai chơi game mang 1 em về chơi nhé ngắn_gọn thế thôu,5,31/05/2020,Positive
mới mua xong máy đẹp nhân_viên nhiệt_tình máy mình xem phim nghe nhạc mượt cộng thêm pin dung_lượng cao mình thích camera chụp đẹp,5,8/3/2020,Positive
mình mua dt cũ xài tốt pin xuống lâu cám_ơn tgdd,4,17/09/2019,Positive
màn_hình sắc nét pin trâu chíp khoẻ hình_thức máy đẹp vivo s1 pro quá tuyệt_vời,5,21/04/2020,Positive
dùng hơn 2 tuần cảm_giác mọi thứ ok sóng_sánh hơi kémhay mất sóng cách nào khắc_phục ko qtv mong phản_hồi,3,21/04/2020,Neutral
biết mn sử_dụng nào mình thấy máy ok lắm mình 5 sao kém ở phần pin hơi thấp tất_cả ok,5,21/04/2020,Neutral
nhanh hao pin làm hao làm_sao hiển_thị thông_báo màn_hình khoá,5,21/04/2020,Negative
máy hoàn_thiện về mặt thiết_kế hiệu_năng chơi pubg tft mobile mượt sạc nhanh 30w đầu hơi nóng,5,21/04/2020,Positive
sài 6 tháng máy lâu_lâu máy đơwifi yếusóng yếuđang sài tự_nhiên đứng máy lnbấm nút nguồn mở mới sài đượcchán vãi,1,21/04/2020,Negative
ngon bổ rẻ trong tầm tiền ủng_hộ hàng việt cảm_ơn bác vượng lắm mong một ngày doanh_số vượt mặt hãng made in prc,5,21/04/2020,Positive
cảm_nhận gần 1 tháng sử_dụng máy máy oke về mọi mặt thiết_kế lẫn cấu_hình đặc_biệt sạc nhanh 30w sạc tới 1 tiếng máy đầy pinbin khoẻ chụp hình khỏi chê hỗ_trợ chụp đêm chụp chân_dung quay_phim siêu chậm mê cực chiến game khỏi nói chạy snap 720g ngon khỏi chê j màn_hình đẹp 8490 đág máy ôg đg định mua máy tham_khảo mua dòng reno 4 nhév,5,21/04/2020,Positive
máy tầm tiền rẻ thiết_kế đẹp lắm mọi người ạ chip khoẻ lắm,5,21/04/2020,Positive
sạc 3h15 tùy thôi đt 0 100 tổn_hại máy lắm máy chơi game tốt công_nhận đầu mk mua chiến lq thôi rủ_rê mk pubg đầu mk sợ nó ko vô đc game nó vượt ngoài mong tưởng mk vs tầm giá em nó trải nghiệm thế quá tuyệt_vời trải nghiệm 2 tháng mk,5,21/04/2020,Positive
máy dùng tới 6 tháng đả giật lác rồikhông hiểu sao mua ở thế thới di_động còn điện_thoại đểu v rẻ_tiền khác tưởng đâu dùng ngon ai_ngờ,2,21/04/2020,Negative
rom 32gb mua về chẳng tải dc mấy ứng_dụng gần đầy r sao phần_mềm máy chiếm gần 20gb,4,21/04/2020,Negative
quá thất_vọng xài u10 chuyển con thiết_kế màu đẹp hơn đơ xài loạn cảm_ứng,1,21/04/2020,Negative
mn cảm_thấy con oppo a92 mạng lướt web tốc_độ kém ko ở chỗ đông ng ý trong máy khác lướt đc bt,3,21/04/2020,Negative
máy mới mua hôm quaxài ngon lắma e ạtại mình hay chơi game ko kiện mua máy xịnthì con mình thấy ok lắm,5,21/04/2020,Positive
máy tầm giá quá ngon mn à ủng_hộ hàng vn nhiệt_tình đi mn ơi,5,21/04/2020,Positive
camera đẹp lắm game khỏi chê pin xài chơi game khá lâu sạc nhanh 1 tuần sử_dụng thấy ổn còn về ko biết thương_hiệu samsung mình hoàn_toàn tin_tưởng,5,21/04/2020,Positive
quá tuyệt_vời tôi thích dùng đt oppo pin trâu bộ_nhớ cao ram cao thoải mãi tải game chơi game,5,21/04/2020,Positive
cảm_ứng oknhưng ram 6ghi ảochơi game lỗitôi mua ở thế_giới di_động máy vivo v15 năm_ngoái giờ hết mới hết bảo_hành hỏng luônmong ac nào muốn mua vivo chơi game bỏ đi nhétất cả ram 6ghi hay 8ghi ảo,1,21/04/2020,Neutral
giá 20 triệu màn_hình fhd con chíp 765g quá đắt rồivới mức giá thid mua samsung s20 dùng tốt gơn hoặc iphone xs mới dùng chất_lượng hơn,2,21/04/2020,Negative
tôi mua thử sp mới vivo y20 tgdd thật bất_ngờ ngoài mong_đợi máy tốt hiệu_năng ổn cảm_biến vân tay bên hông mới,4,21/04/2020,Positive
chụp ảnh lấy nét chậm dùng đc 1 tháng gọi nghe đc cố dùng 8 tháng máy đơ màn_hình vuốt ngờ tệ đến,1,21/04/2020,Negative
máy dùng ok bin sạc nhanh lâu hết xài đc 2 ngày lước mược nói_chung sài_ok,5,21/04/2020,Positive
máy dùng tốt em lỡ làm rơi vỡ màn_hình ở thế_giới di_động dịch_vụ ép kính ạ,5,21/04/2020,Positive
em hỏi cạnh 2 loa 1 cổng type c đúng k ạ sao em thấy 1 bê loa dùng thôi ạ,4,21/04/2020,Negative
mua xài bản xách tay hồng kôngchip snapdragon pin k trâu bằng note 10 n9760 xài 1 ngày ok hài_lòng,5,21/04/2020,Positive
sao 5 tháng sử_dụng thấy chip p80 yếu hơn snap 665 chơi game cảm_thấy hơi lag,4,21/04/2020,Negative
ít tiền dùng loại ok lắm,5,21/04/2020,Positive
sài dt thấy nào ok vân tay hơi đụt tay đổ mồ_hôi max nhạy còn k bấm k ăn dc dán kính cường_lực 100k còn sài dc hết,5,21/04/2020,Negative
pin trâu chơi game mượt 3 chơi liên_quân 20p hết 2 sạc nhanh 1h30p đầy 5pin vân tay nhạy oke 4g ổn bất_wifi xa khoẻ vãi mọi thứ ổn tầm giá,5,21/04/2020,Positive
chạy antutu 277636 điểm thật tuyệt một sản_phẩm rẻ điểm số cao,5,21/04/2020,Positive
2 ngày sử dụngnhận xét máy mượtchụp hình tương_đối ổncó lỗi loa ấmmong bản cập_nhật lần cải_thiện loa ấm thêm,5,21/04/2020,Negative
nói thật kia điện_máy xanh đánh_giá tôi tin_tưởng hồi mua máy thấy điện_máy xanh đánh_giá ưng_ý quá nói nào viền kim_loại nào tốt nhất trong tầm giá mấy tháng thấy đánh_giá viền nhựa nói thật hồi tháng 5 mới nói tôi mua thật thất_vọng,1,21/04/2020,Negative
mới mua sạc nó hiện vòng_tròn sạc nhanh sài đc tầm 78 tháng bây_giờ nó mất tiêu sạc sạc thông_thường còn đc sạc nhanh sao hay nó sạc nhanh mất vòng_tròn thôi,4,21/04/2020,Neutral
mua về hay lỗi sập nguồn nói chung phí tiền mua điện_thoại vinfat mua 4 tháng 3 lần sập nguồn màn_hình đi mất thời_gian,1,21/04/2020,Negative
reno 4 ứng_dụng ok chất_lượng ổn pin tiết_kiệm nói_chung hài_lòng oppo bây_giờ chổ đứng thị_trường xin chúc_mừng,5,21/04/2020,Positive
mẹ sử_dụng 3 2 ngày còn 50 pin chơi cod liên_quân một ván tuột 4 pin camera ổn mấy bạn cân_nhắc mua loa hay cấu_hình khỏi chê nói_chung ngon hàng việt_nam,5,21/04/2020,Positive
mình mua 1 cây máy mới bên tgdđ lỗi đổi_mới 2 cây máy lỗi giờ muốn đổi sang máy se 2020 đặt chờ tận 5 hôm mình ở tphcm chờ lâu quá,1,21/04/2020,Negative
