comment,n_star,date_time,label
định mua máy ram bộ_nhớ cao pin tốt tiếc sạc nhanh,5,7/3/2020,Positive
mọi thứ tạm ổn nhận bản cập_nhật tháng 10chỉ pin nhanh tụt hơncamera tốt,3,2/11/2019,Negative
mọi thứ ok mới nhận máy hôm đmx phố giắt nhân_viên tư_vấn quá nhiệt_tình chiến game khỏi bàn tội ko fun hđ đc,5,21/04/2020,Positive
mình mua hôm naymáy đẹpcấu hình khoẻphù hợp giá thànhkhuyên mua,5,27/04/2020,Positive
dùng 1 tháng hiện_tượng đứng máy mức_độ bảo_mật ok lắm,1,28/02/2020,Negative
khuyên ai mua máy chơi game mua câu hình máy mạnh pin trâu nói_chung máy ok hết trừ 1 điểm về cuộc_gọi đến ko nhận loa cuộc_gọi người_ngoài thể nghe hết máy lỗi cuộc_gọi ko đổi máy khác hơi thất_vọng tgdd thứ ko về nhà biết ai mình ko buồn,4,8/4/2020,Positive
mua hôm 101 máy tốt mượt bin bền dùng 3 ngày mới sạc cam tạm đc nói_chung ổn trong tầm giá nhân_viên chu_đáo nhiệt_tình,5,15/01/2020,Positive
máy chạy khá mượt có cài thẻ_nhớ làm bộ_nhớ trong cầm pin lâu công_nghệ tiết_kiệm pin tốt màn_hình đẹp rất hài_lòng về sản_phẩm,5,10/7/2020,Positive
sp tốtpin trâu came đẹpsạt nhanh chíp g90t mạnh thật k nóng máy youtube ns,4,7/11/2019,Positive
1 tuần sử sản_phẩm cảm_thấy máy ngon sài ok giá hợp_lí chơi game ok mượt gặp lỗi,5,29/10/2019,Positive
máy đẹp chụp hình xinh sài khá êm pin ok sài ngày chiến game chiến game chắt cả ngày zậy trâu chơi game giật laq mua còn khuyến_mãi giảm 1 triệu nói_chung k chê 1 dòng mày 8g ram 128gb bộ_nhớ màu đẹp_mắt quyết_định mua em đúng xứng_đáng,5,6/1/2020,Positive
mới mua redmi note 9s hôm 304 tắt máy tầm 15 phút sử_dụng người khác nhắn_tin gọi zalo mess mặc_dù chắc_chắn wifi tốt quá tệ quá bất_tiện,1,2/5/2020,Negative
máy quá tệ vs tầm giá mua đc 1 tháng chơi game đơ đơ giật giật làm đơ nt mes hay zalo v ủa 8tr hay 3 tr,1,11/2/2020,Negative
mình mới mua đc 2 ngày nói_chung mọi tác vụ tốt hợp túi_tiền còn mọi người đắn_đo 3990k mọi người ko đòi_hỏi máy 10 triệu hay 20 triệu j,4,30/06/2020,Positive
mới dùng chụp ảnh đẹp cảm_biến vân tay phía hơi khó sử_dụng chút dùng một ngón_trỏ hơi ai bàn_tay nhỏ mới sử_dụng thấy pin tốt dùng thoải_mái,4,14/08/2020,Neutral
e hỏi sao e đeo phone loa ngoài mghe ạ giải_đáp e vs ạ,4,10/6/2019,Negative
sóng wifi hơi yếu chút pin quá châu tác vụ thông thườn 12h trai ngiệm mượt giá ủng_hộ đánh_giá cao thương_hiệu ok,5,30/06/2020,Positive
sản_phẩm tốt giá_cả phù_hợp học_sinh sinh_viên dùng down app học ngoại_ngữ làm mình cực_kì hài_lòng tốt trong tầm giá kiểu_dáng đẹp,5,3/6/2020,Positive
nãy mình đi mua điện_thoại ở thế_giới di_động chị kia ở cửa_hàng nói tất_cả sản_phẩm smatphone bên cửa_hàng nhập về bóc hộp kiểm_tra bày sản_phẩm kệ hàng khách_hàng xem mình hoảng luôn máy ko nguyên hộp nguyên seal ai mua điện_thoại gặp tình_huống ko nhỉ mọi người,1,12/6/2020,Negative
13990000 đáng mua lấy máy về 1 tuần tất_cả ok ko thua 8plus nhanhmạnhmượt game nhanh ko đứng androi khác đa_nhiệm tốt game out đọc báo xem youtube còn game kém về bin thôi tóm tầm trung mua 7plus ăn tất máy khác,5,21/12/2018,Positive
camera máy gọi quá tệ đi chụp canh đi canh lần zoom hầu thấy luôn bàn_phím chậm_rì wifi bắt sóng quá kém mọi người đừng mua máy quá thất_vọng về vsmart,1,8/3/2020,Negative
mình mới mua về sử_dụng 3 ngày cảm_thấy mọi thứ ổn pin đủ dùng 1 ngày chơi game liên_tục khoảng 56h máy hơi ấm onl game liên_tục sạc pin cảm_thấy nhanh đầy máy ok trong tầm giá 5 trnhân_viên tư_vấn nhiệt_tình,5,20/05/2019,Positive
mua xiaomi not 7 sài tầm 2 ngày khá ok liên_quân mượt k bằng iphone lắmpin trâu 9h sáng đến 15h chơi liên_tục game lq còn 30 pin,5,18/06/2019,Positive
mình cảm_nhận pin tụt nhanh bạn nói sài 1 ngày bth sạc nhanh tiết_kiệm thời_gian thiết_kế bắt_mắt,5,31/10/2019,Positive
máy hơi to dự_tính bù pin dung_lượng lớnmáy bấm êm màn_hình lớngiao hàng hành,5,7/11/2018,Positive
máy mới mua chua đc 1 tháng lỗi tai thỏ giờ đem bảo_hành hết 15 ngày thất_vọng quá dmx ơi,3,26/11/2019,Negative
điện_thoại hao pin thiệt cục bin 4000 sài còn tệ hơn cực bin 2650 s6edeg mình mới mua hao pin mới gê nản qúa,2,8/9/2019,Negative
máy đúng hàng mãkhó dùngvất vả anh giao hàng may nó nhận sim thôi tạm 190k đòi_hỏi,1,10/7/2020,Negative
ok hàng chuẩn pin trâuchơi game mượt,5,15/08/2020,Positive
máy đẹp hoạt_động mượt còn vài điểm ok vân tay hoàn_hảo lắm cảm_biến ánh_sáng hoạt_động ổn_định,4,27/08/2019,Positive
máy dùng pin bền chạy ổn_định đặc_biệt chụp ảnh xóa_phông tuyệt_vời luôn mình thik hãng,5,20/08/2018,Positive
điện_thoại rẻ ngon cộng thêm hàng samsung yên_tâm hơn lựa_chọn hàng trung quốc thêm góp 0 lãi_suất trả hơn 300k,5,12/9/2019,Positive
sản_phẩm ko đặc_sắc chíp media teck củ chuốicầm 7tr thêm tí mua con v19 neo ngon hơn,1,3/6/2020,Negative
máy trải nghiệm tuyệt_vời nhanh_chóng màn_hình đẹp sạc pin cực nhanh âm_thanh chê chơi game mượty,5,9/7/2020,Positive
mình tậu em nó hôm ok 5 sản_phẩm nhân_viên bán hàng nhé,5,30/11/2019,Positive
sản_phẩm mới thiết_kế bắt_mắt kèm dung_lượng pin lớn sài thoải_mái gần cả 2 ngày camera chụp ảnh cực rõ nét nhân_viên dễ_thương nói_chung hài_lòng,5,14/06/2020,Positive
gần 1 tháng sử_dụng mua ngày 1212019 đến 322020 thấy máy dùng ổn_định chơi game khá mượt tình_trạng nóng máy iphone chụp hình đẹp xạc pin nhanh cảm_biến vân tay khá nhậy trong tầm giá dùng ngon dùng iphone 7plus sang dùng e thấy quá hợp_lí nhu_cầu,3,3/2/2020,Positive
tôi sài ok máy dùng chê đâu dc còn mn dùng ntn tùy_mn,4,29/12/2019,Positive
máy tốtsài êm mát k j chêđã mua về trải nghiệm lẽ comment chê_bai hãng đối_thủ chơi bẩn wak,5,25/05/2019,Positive
sản_phẩm kém mới mua một tháng dùng lỗi hàng đểu tiền đắt iphone 7plus,2,24/09/2018,Negative
not 10 2 điểm trừ 1 androi 10 cập_nhật phần mền ứng_dụng trong ch play load chậm kể_cả dùng wifi hay 4g điểm thứ 2 dắc cắm sạc máy dayl day kiểu khó_chịu điểm coi ko tính gửi tin nhắn zalo thỉnh_thoảng hơi đơ,4,29/02/2020,Negative
trợ năng phần thích_nghi cảm_ứng quá tệ thích_nghi trong game dỡ tệ pin ok trợ năng tệ hơn iphone xs max,1,20/11/2019,Neutral
điện_thoại ok chơi game mượt pin trâu nói_chung samsung thật tuyệt_vời,5,1/5/2020,Positive
mình mới mua 11 ngày pin còn 99 đc bảo_hành ko ạ ngày sạc 1 lần ko sạc dùng ko chơi game,4,9/11/2019,Negative
m mua sp đc 2 tháng nói_chung thích màn samsung đẹp chip xử_lý khỏe camera chụp ảnh đẹp pin khỏe mình hài_lòng sp mua giới_thiệu ng thân,5,1/7/2020,Positive
ad hỏi mình sạc pin đủ 100 nó hk tự ngắt báo còn 18h pin đầy cách khắc_phục ko sd,5,1/5/2019,Negative
mua tuần cam đẹp nét ảo loa lớn màn_hình thon dài đẹp vân tay nhận hơi lâu màn_hình nhạy máy mượt thấy dấu_hiệu lag chụp hình hơi nóng phần cam,5,28/07/2020,Neutral
mình biết sản_phẩm a71 màu hồng ạ sản_phẩm cảm_biến vân tay còn hạn_chế nhạy máy đơ kể_cả mở nguồn,2,20/06/2020,Negative
t dùng đt rồinhưng t thấy con t thấy tồi_tệ nhất trong tầm giápin trâu phần_mềm lolhay đơmua đk hơn 10 ngày thấy muốn bánkhuyên bạn nào mua đt chọn hãng huawei ổn_định nhất,1,22/04/2020,Positive
pin hết nhanh cảm_ứng vân tay nhạy nhập 3 4 lần mong phiên_bản câp nhật vân tay nhạy hơn,1,19/06/2019,Negative
dùng v smart bạn ạ hàng việt nam chất_lượng cao mình hài_lòng trong gđ dùng gần chục v smart,5,12/2/2020,Positive
mới mua ít hôm dùng thấy hài_lòng vs giá 7tr camera chụp bình_thường độ chị tiết thua ip6s pin dùng trong ngày ổn bật tiết_kiệm pin chơi game bình_thường đồ_họa trung_bình phần còn dùng ổn mượt,3,12/4/2019,Positive
máy tốt màn_hình quadhd cpu exynos 990 mạnh_mẽ camera 12 mp 64 mp tof 3d tuyệt nói_chung ok máy chạy mượt ok,5,20/03/2020,Positive
nhân_viên dmx nhiệt_tình uy tính máy đẹp trải nghiệm tôt chất_lượng trong phân khúc,5,15/08/2020,Positive
quá tệ mới mua giật lác kinh_khủng nản dòng huwei chip thua xa mua tìm_hiểu,1,24/03/2020,Negative
tin nhăn gửi đi đôi trạng_thái gửi kéo_dài kết_thúc thu sóng vinaphone yếu vạch sóng sim 1 hoặc 2 vạch vạch nào,2,17/03/2020,Negative
tot chup anh dep pin trau mh dung ca mang hinh dep may ban cu noi ko on pin nay kia nhug mh thay mh dung hon 2 tuan thay may muot on tat ca,4,4/4/2020,Positive
chơi liên_quân nóng máy nóng muốn phỏng tay,3,26/03/2020,Negative
2 người chơi liên_quân nhau người kia vô trận đánh hết còn tui trận ram 8 kì thất_vọng quad,3,11/3/2020,Negative
thiết_kế đẹp hiệu_năng tốt giao_diện ios thân_thiện xài hơn 2 năm còn tốt,5,10/10/2018,Positive
dùng khá ok may mượt bắt wifi hơi kém tiếc mua hơi sớm giờ giảm_giá tận 1 củ tặng cả sạc biết thế mua muộn tí kkk,4,8/3/2020,Neutral
mình mới mua điện_thoại má mình sử_dụng nói_chung hài_lòng trong tầm giá thể đòi_hỏi hơn bạn nhân_viên ở đmx thân_thiện tư_vấn kỹ mình luôn ạ,4,15/08/2020,Positive
hao pin quá làm mọi cách tiết_kiệm pin nhỉnh hơn con huawei y7 prime dùng mua cách 2 năm mình một_chút,4,15/05/2019,Negative
pin mau tuột quá xoá ud ngầm 30p tuột 5khi mở wifi hỏi tuộc pin đúng ko,4,17/06/2019,Negative
một tháng sử_dụng cảm_thấy máy tốtpin khá trâuchơi game mượt k sạc nhanh sạc tầm 1tiếng rưỡi đầynói chung ổn trong tầm giá,5,2/8/2019,Positive
máy túi_tiền chụp hình đẹp hơn ip x loa nge hơi nhỏ cấu_hình mạnh chơi mượt đa_số loại game thị_trường điễn hình game con rắn,5,20/03/2020,Positive
máy tốt pin trâu chạy mượt camera khỏi bàn tuyệt máy chơi game bao phê bao mượt ngoài sạc nhanh 1tieng 5 phút đầy pin nói chug ok về mọi thứ,5,15/07/2020,Positive
sao đt nó ám vàng quá còn lai khá ôn sắp tới chắc em đem đi kiểm_tra quá ám,3,5/3/2020,Neutral
máy xịn tốt loa lớn cầm nắm chắc chắc cực tốt 1 máy tầm giá,5,12/6/2020,Positive
em hỏi con xiaomi note7 em đến hôm_nay miui 11 trong dòng máy thấp hơn sử_dụng chẳng_lẽ mua bên ttdd ko nâng_cấp,4,5/11/2019,Negative
chất_lượng máy kém dùng mới 4 tháng máy hay đơ quá thất_vọng nhấn nó mới,1,6/6/2020,Negative
sản_phẩm ko dc mong đợiđang dùng ip6 chuyển e thấy ko dc mượt thỉnh_thoảng hơi đơ còn mọi thứ bt pin ok nghe gọi mạng bt dc một ngày rưỡiandroi đa_dụng hơn ko mượt dc bằng ios mình thích ip ở chỗ mượt còn androi đa_dụng tiện íchnvtggd nhiệt_tình thân_thiện,3,1/5/2020,Positive
máy dùng ổnpin 4000 dùng nhanh tụt sạc pin máy nóng_hổi luônloa ngoài 2 dải_loa 1 bên thôi 1 bên giả còn mọi thứ dùng ổn,4,9/7/2019,Negative
tốt máy chơi game mượt chơi liên_quân combat 5 người ko thấy giật mặc_dù bật max cấu_hình chơi pubg quá tốt pin trâu sạc nhanh 1 tiếng đầy chơi game ko nóng máy nó ấm về chụp ảnh nó quá nét đẹp nói_chung máy tốt,5,9/8/2020,Positive
tầm giá dùng ok rùi chạy khá muot ít nóng máy màn_hình hiển_thị tốt pin ko dùng chế_độ chờ bật wifi tụt pin ak phai may bay roi tat wifi moi ko tụt,4,8/3/2020,Positive
chụp hình đẹp âm_thanh khá tốt pin sử_dụng lâu an_tâm sử_dụng chính_sách bảo_hành ok,4,11/9/2018,Positive
ss s20 pin 4000 ma thua cai s8 pin 3400 sai pin chạy trâu noi la thua,1,13/03/2020,Negative
quá_trình sử_dụng ưu_điểm sạc pin nhanh thiết_kế sang_trọng tính_năng xiaomi hay nhược_điểm bắt sóng wifi tệ dù ở gần quay video tạm giá pin tuột nhanh_chóng,3,12/3/2020,Neutral
chẳng biết bác sao chứe dùng thấy pin ok maxem phim ròng ko hết pin sacvân tay nhạy hơn ss nhiềunói chung oktầm giá đấy quá ok rồihơn e khác hãng kháctks tgdd,5,2/10/2019,Positive
lỗi pin tụt pin ngày lâu mới tụt lỗi màn mất cảm_biến di_chuyển màn_hình gửi đi bảo_hành gửi về thay màn roăng lồi cả ngoài biết buồn hay best số nhọ,1,19/06/2020,Negative
pin 4000 tuột pin khỏi bàn luôn sạc 100 sáng mất 10 pin trong chế_độ tiết_kiệm pin khuyên bạn xem_xét mua hàng,2,27/10/2019,Negative
sử_dụng vài ngày lỗi hay hiển_thị kết_nối internet vui_lòng thử,3,8/1/2020,Negative
đánh_giá ban_đầu sản_phẩm tốt ổn đa_nhiệm hơi kém 8g ram nhân_viên làm dễ_thương nhanh gọn lẹ,4,11/5/2020,Positive
sai_lầm mua loại mua 1 năm giờ máy lab mạng treo máy thường_xuyên sai_lầm mau quay thà sài_asus,1,13/03/2020,Negative
đánh game out đơ máy sao ad lâu cả phút may tu khởi_động luôn máy xe lửa đc 2 hôm,4,15/04/2020,Negative
giá rẻ thiết_kế đẹp bộ_nhớ trong ram cao phù_hợp mua con học trực_tuyến trong mùa dịch,5,8/4/2020,Positive
sản_phẩm hầu bây h lỗi camera giống một tổ_chức nào xăm nhập camera lấy dữ_liệu,1,8/5/2020,Negative
đừng mong_đợi 1 máy giá_trị trung_bình cấu_hình cao samsung mang tui thấy ổn hơi nóng máy mọi thứ ok máy con trung_quốc,4,27/10/2019,Neutral
ngày đầu_tiên mua về khá tốt chơi pubg mất mẹ 12 pin ok hiểu đell hiểu sao ngày thứ 2 thứ 3 chai mẹn 8 pin hết sặc máy đến 100 pin 7h còn 65 11h củ_đậu khuyên tiết_kiệm tiền đừng mua thừa tiền kệ ai care,2,26/02/2020,Negative
mới đặt smartphone mới giá co 600k quá oke luôn 5 sao mua xài chữa_cháy oke,5,15/08/2020,Positive
sản_phẩm tốt trong tầm giámới dùng nửa tháng thấy mọi thứ oksạc nhanhpin_khỏe,5,25/07/2020,Positive
máy mua 662019 pin còn 96 ổn ad đêm tụt 3 pin bắt sóng 4g ổn_định,3,13/09/2019,Negative
máy tốt chup hình lấy nét nhanh màu đẹp cai thiên lag mới pin mang tốt giá_cả tot máy loại khác,5,23/08/2019,Positive
sản_phẩm tốt cấu_hình mạnh ổn trong tầm giá nhân_viên tư_vấn nhiệt_tình camera lồi dễ xước,5,6/1/2020,Positive
lí mình chọn đánh_giá cao người dùng thứ hai thích thiết_kế mặt màu_sắc ánh quang nhìn đẹp sang trải nghiệm thấy điện_thoại ok mọi thứ nhược_điểm mắt nghe thoại hơi nhỏ nhân_viên bán hàng nhiệt_tình thân_thiện hiểu_biết rộng,5,29/06/2020,Positive
mới mua con này khoảng 1 tuầnmọi thứ của máy oknhưng chơi game hay bi đứng,5,4/6/2019,Positive
tôi mới xài đc 2 tuần mọi thứ chơi game xem fim ok hết tin k dùng nó tự xuống đặc_biệt quá 1 đêm vs lỗi màn_hình sọc hồng thật khoa chịu biết 1 đổi 1 trong vòng 1 tháng đc máy mới k mọi người,3,5/8/2020,Negative
sản_phẩm tốt trong tầm giá cấu_hình ổn thời_gian sử_dụng pin khá ổn thiết_kế đẹp phần màn_hình làm hơi dày phía,4,19/09/2019,Positive
sp lỗi thử đủ mọi cách đk,1,28/02/2020,Negative
mới mua màu đỏ 1 tuần shop nguyễn trãi q5 khỏi bàn_cãi về chất_lượng màn_hình to nét chip khủng pin trâu bùn đầu_tư thêm bộ sạc nhanh mới sạc nhanh shop nguyễn trãi_vẻ thiếu bạn tư nữ,4,17/01/2020,Positive
mình mua 162 nói chumg máy sử_dụng tốt wifi băt sóng ko tốt lăm cải_thiện,4,22/02/2020,Positive
sản_phẩm ok pin tốt ko hiểu sao 1 tháng sử_dụng hiện_tượng out ứng_dụng vltk mobile youtube đột_ngột ram 4g,3,8/10/2019,Positive
ý_định mua con mình khuyên bạn tìm_hiểu dòng khác con dùng mượt bằng con khác phân khúc,2,5/8/2020,Negative
nói trừ hơi màu hết pin còn hoàn_hảo thái_độ phục_vụ nhân_viên tốt nhiệt_tình,5,9/8/2019,Positive
máy mượt chụp hình tốt riêng cục pin 3600 5 sao luôn nói_chung iphone cải_thiện pin dòng ip 7 ok tiết trang sạc nhanh,2,28/08/2017,Positive
hồi mới mua máy thấy còn xài tốt update đầu_tiên thấy nản mới nhất update mới_đầu tháng 1 up xong dạo 1 lượt muốn băm note 10 hả_giận,1,13/01/2020,Neutral
e hỏi máy dùng bình_thường bật wifi chơi liên_quân đc wifi mất trong 30 giây r tự nó liên_tục 10 phút 1 lần chơi game k đc thế đt s ạ,4,31/08/2019,Negative
xài ok lắm hơi lag đôi đứng mới mua pin tuột nhanh còn về thấy nó tuột ít,3,5/11/2019,Positive
máy e ms mua trưa tgdd hnay e xạc đầy pin chs game pubg đc 3 tiếgtrog máy k bất_ứg dụg j hay game khác e hỏi nv fai pin lỗi k s nhanh hết v ạ,2,15/07/2020,Negative
đánh_giá vài ngày trải nghiệm pin 5000mah dùng ko bằng 4000mah vsmart vân tay dc ko quét khó ko hố trợ rung chạm máy tầm trung ko bằng máy rẻ còn hố trợ loa nhỏ,2,11/5/2020,Negative
điện_thoại lỗi nhất tôi dùng samsung dùng loại cảm_ứng lung_tung bảo đổi_mới nhân_viên kiểm_tra nói sao đổi chán,1,26/09/2019,Negative
hiểu sao máy xem video web hiện_tượng thứ còn ok,4,9/8/2020,Positive
sản_phẩm tuyệt_vời sạc pin nhanh chơi liên_quân mượt đa_nhiệm tốt xứng_đáng_giá tiền hiện,5,2/11/2019,Positive
mua uổng tiền bỏ 4tr mua máy toàn lỗi lần đâu ủng_hộ hàng việt tệ ntn cũg lẽ lần cúi quá thất_vọng,1,30/03/2020,Negative
máy ngón trong tầm giá phù_hợp học_sinh nhân_viên bán hàng tư_vấn ok pin trâu,5,1/4/2020,Positive
máy note 9 pro quá ổn trong tầm giá pin trâu sạc cực nhanh cảm_ứng cực mượt êm cảm_biến vân tay cực nhạy,5,20/06/2020,Positive
máy dùng khá ổn địnhsạc pin nhanh giá tốtdùng đc một tuần dấu_hiệu bất_thường nhân_viên tgdd huyện việt yên bắc giang nhiệt_tình tư_vấn khá ok 5 sao luôn,5,2/1/2020,Positive
ok trong tầm giá pin trâu lq mượt cam ổn lần đầu xài thử vivo mọi thứ hơn mong_đợi,5,11/11/2019,Positive
pin 3000 dì sài đc 3 tiếng hết_ý đi điện thoạt mua mới đc 2 tháng,2,13/07/2020,Negative
mua 3 tuần pin trâu máy sử_dụng tốtđiện thoại_hợp người lớn_tuổi,5,15/12/2018,Positive
mua 3 ngày thây vấn_đề gìsài oknên mua,5,3/3/2020,Positive
máy nhanh tụt pinmở khóa vân tây thì lúc dk lúc kovô mạng tí lại nóng máy nữatôi khuyên bạn tầm giá đó ko mua máy nàyquá thất_vọng mua cái máy này,2,11/1/2020,Negative
sản_phẩm đẹp_mắt tay cấu_hình ổn_định thiết_kế đẹp em sài 1 năm hơn xài tốt chơi game mượt tuy game cấu_hình cao okey,5,11/10/2018,Positive
pin tụt khá nhanh hđh quá tùy_biếnram 6gb khả_dụng khoảng 3gb cảm_ứng vấn_đề chạy app tắt màn_hình mở cảm_ứng giảm đi độ nhạy samsung bán giá 9 triệu 2 máy khá tệ sai_lầm mua muốn đổi máy lỗi vặt quá nhỏ đem ko phát_hiện lỗi khổ,1,3/5/2019,Negative
mình mới mua máy xong cảm_giác thao_tác vuốt máy mượt phê chip snap 855 quá ngon vân tay nhận_diện khuôn_mặt ok ko chê màn_hình to nhìn sướng mắt 1 cuộc tình,5,20/02/2020,Positive
sao pin iphone 7 em mới dùng 6 ngày_giờ em thấy ios báo chai mất 1 cảm_giác hiệu_năng pin hơi kém còn mọi thứ mức khá,4,7/12/2019,Negative
dùng cx đc 5 tháng cảm_thấy oke đc máy đi mưa chống nước đc chơi game cấu_hình tầm chung ngon cam oke trong tầm giá,4,25/03/2020,Positive
mới cập_nhật xong cảm_ứng đơ khó chiu nhanh nóng máy hơn cập_nhật,2,8/6/2019,Negative
mình bán bộ sạc oppo reno 2f k ạđt chơi game ok lắmmua về lâu chơi game ok,5,2/5/2020,Positive
quá tuyệt chơi game quá mượt hình_ảnh âm_thanh tốt sống độngspen tính_năng mới,5,28/08/2019,Positive
máy ngon hơi đắt vân tay nhận_diện khuôn_mặt khá nhanh hiệu_năng tốt chơi game ko giật lag,5,4/2/2020,Positive
nản samsung ngày tệ quảng_cáo thực ngon llắm sài mún đập,1,31/05/2020,Negative
nói sản_phẩm quá tuyệt_vời tầm giá em chê cảkể cả phần_cứng lẫn phần_mềm,5,7/3/2020,Positive
mình mua đc hơn 1 năm 12016 đến nay dùng ưng_ý lắm ko lỗi vặt máy mượt chụp ảnh đẹp pin khỏesạc nhanh chắc dùng thêm 1 năm mới đổi máy,5,19/07/2018,Positive
mua dc gần một tháng cảm_biến vân tay kg hoạt_động bắt sóng yếu nói_chung muốn mất niềm tin joy3,1,27/04/2020,Negative
tốt lắm hơi nóng tí phần thông_báo quá chậm còn mấy kia ổn chơi game tốt mượt,5,1/6/2020,Positive
kĩ_thuật_viên bảo gọi 1 ngày gọilm sao thể tăng độ nhạy máy realme 5i máy em tính_năng cao,2,26/05/2020,Negative
sao e nhâp k vao dk fb vay nich nay e moi tao hqua ah mong a chi giup e up cmnd cung dk no cu kêu_la_k co mang,3,31/01/2018,Negative
chức_năng ok camera tốt lướt_mướt ok nói_chung mọi thứ good bin nhanh xuống lắm,4,2/4/2019,Positive
ok về sản_phẩm vn mong sản_phẩm vn đi xa tới nước bạn 5 sao tất_cả tam giá ổn tất_cả game thủ,5,29/02/2020,Positive
pin trâu tác vụ cơ_bản nghegọifbyt 8h đáng mua trong tầm giá mua vể còn bản cập_nhật cũ pin tuột khá nhanh xiaomi bản mới fix lỗi cập_nhật trong mục camera bật nhanh chế_độ 48mp khỏi chế_độ pro mic thu âm hơi tệ loa to,5,1/5/2019,Neutral
sản_phẩm tốt mặc_dù mắt hơn 4 năm 32gb đủ dùng pin ngày sạc 2 lần ios còn lỗi tình trang pin báo sai tụt dần ngày 1 bó_tay,4,16/05/2020,Negative
ram 4g hơi chán pin trâu chụp ảnh buổi tối kém nói_chung trong tầm giá mua a50 ram 6g chắc mượt hơn,3,23/09/2019,Negative
sóng đt 4g wifi hơi kémpin trâuchơi game lướt wed dc 1 ngày okvân tay 1 chạmcấu hình chơi game ổnnói chung trong tầm giá k thể chê quá đượcvì tiền nào đấybác nào chê quá mua dòng cao_cấp dùng r đánh_giá nhé,3,21/03/2020,Neutral
máy tốt nhìn đẹp camera hơi lồi sợ trầy lắm luôn á cặp loa ở mặt 1 bên phát bên còn trưng chơi nhân_viên nhiệt_tình hôm sinh_nhật thế_giới di_động hơi đông nhân_viên dán màng hình bao xấu luôn tuột còn 4 sao nhá,4,15/07/2019,Neutral
3 sao sản_phẩm samsung ngày tệ hay ráp vn nó chuyển dòng khác,3,29/05/2020,Negative
máy thiết_kế đẹp sang_trọng hiệu_năng tốt mạnh_mẽ xài ko dám mạnh_tay cưng trứng sợ tróc sơn,4,9/4/2019,Positive
khuyên ai định mua hãy dừng đừng minh thất_vọng quá cảm_biến vân tay chan 10 lần ko dc 1 100 lần chắc dc 1 tới 2 lần cán,1,28/05/2020,Negative
tất_cả ổn chơi liên_quân lâu_lâu out lâu_lâu lỗi camera,3,29/05/2020,Negative
máy thiết_kế đẹp màu_sắc khá trang_nhã mình sử_dụng hơn 1 năm máy chạy mượt cảm_ứng vân tay nhạy loa nghe nhạc khá hay màn_hình sắc nét hài_lòng sản_phẩm,5,8/6/2018,Positive
máy đẹp cầm tay pin sử_dụng khá lâu chơi game mượt camera tạm ổn nhìn chung chất_lượng phù_hợp giá tiền bỏ,4,9/6/2020,Positive
con lỗi_thời gia đấy cao quá 15t mua con vivo x50cau hình cao hơn chải niệm mượt,1,2/8/2020,Negative
sản_phẩm vsmart tốt trong tầm giá sóng wf sóng mạng hơi kém tí,4,2/3/2020,Negative
pin dùng lâu hết pin pin sạc nhanh điện_thoại cảm_biến vân tay nhanh chơi game mượt loa nghe nhạc to êm ko rè chụp hình đẹp tự_động chỉnh_sửa hình_ảnh chụp sản_phẩm ok,5,28/05/2020,Positive
máy sử_dụng hơn một tháng lỗi sạc pin máy nhanh hết pin,2,10/9/2019,Negative
máy lỗi phần_mềm hay sao á đg xem phim wes thoát thi_thoảng còn đơ k biết máy bảo_hành mấy tháng nhỉ,1,10/5/2020,Negative
mình mới mua đc 1 tuần chơi game hay mất tiếng sao mọi người ai biết chi mình,5,1/10/2019,Negative
còn nói ngoại_hình đẹp black cấu_hình mạnh chiến mọi game sạc game nóng máy pin tốt cam tốt vân tay lướt phát mở luôn,5,11/4/2019,Positive
máy dùng tốt chơi game ko lag pin khoẻ cam ổn màn_hình mượt nói_chung tầm giá cấu_hình ngon,5,8/4/2020,Positive
mới mua đc 4 ngày nói đúng nhu_cầu đúng tầm tiền mọi thứ quá ok ko lăn_tăn,5,13/07/2020,Positive
note 10 sản_phẩm tuyệt_vời còn ngoài sức tưởng_tượng tui nó đẹp làm_sao nhìn thôi làm tui mất_hồn tiết một tui tui tui dành tiền mua cây note 20untra há há há,5,15/08/2020,Positive
máy chơi game mượt ko nóng pin trâu mọi thứ ok cam chụp tam ổn trong tầm giá,5,16/01/2020,Positive
sản_phẩm đẹp đấy biết chất_lượng thế_nào hàng siêu cấp tương_xứng số tiền,5,18/03/2020,Positive
máy dùng mượt chơi game ko nóng máy sạc nhanh camera chụp ok hài_lòng mua sản_phẩm,5,30/01/2020,Positive
máy lác đơ lắm ạ xạc hay nóng máy pin dùng tạm ổn camera sáng,2,28/01/2020,Negative
điên thoại mới mua hôm quahôm nay sạc 83 pin ahkhông thể nữalâu lâu tự cúp nguồn,3,6/3/2020,Negative
sp tốt ae nào phân_vân giữa con xiaomi note 9s còn realme 6 về hiệu_năng chơi game chọn con realme 6 nhé ng mua xiaomi note 9s muốn đổi lắm bạn đừng đâm_đầu mua,4,2/6/2020,Positive
máy tốtpin khá trâunhưng hơi tiếc ko ốp hay kính cường lựcmáy thù mình đánh_giá tạm ổn trong tầm giá 4 triệu,4,2/7/2020,Positive
tất_cả mọi thứ ổn trừ tắt nguồn thôi mình mới mua đc gần tháng tắt nguồn liên_tục chơi game khởi_động máy hay đơ ai ý_định mua xem_xét,2,2/5/2020,Neutral
